S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT,"22,000",Yes,fixed,,Nil,Nil,589.0,Nil,Nil,No,06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,19-Nov-2025 02:25 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",01/EE/2025-26,2025_UPIDC_1084460_36,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Earth work in silt clearance and scraping of sitadwar Mr. from km. 0.000 to km. 8.200,Earth work in silt clearance and scraping of sitadwar Mr. from km. 0.000 to km. 8.200,Please refer Tender documents. ,NA ,"2,22,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Shrawasti,271805.0,NA ,NA ,NA ,EE S.N.K.-1 BALRAMPUR,No ,No,EE S.N.K.-1 BALRAMPUR,EE S.N.K.-1 BALRAMPUR,AOC,1,5666744,BANKE BIHARI CONTRACTOR & GENERAL ORDER SUPPLIERS,12-Nov-2025 10:44 AM,Accepted-AOC,L1,08-Dec-2025 03:56 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084460_36,01/EE/2025-26,Earth work in silt clearance and scraping of sitadwar Mr. from km. 0.000 to km. 8.200,1.0,5666744.0,BANKE BIHARI CONTRACTOR & GENERAL ORDER SUPPLIERS,INR,"221,534.62",Finance,l1,Pramod Kumar,22-Nov-2025 03:42 PM,finance_1996952.pdf,BOQ Comparative Chart,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,24-Nov-2025 03:50 PM,finsummary_1996952.pdf (170.15 KB),Technical,bid,Pramod Kumar,18-Nov-2025 02:35 PM,technical_1996952.pdf,08-Dec-2025,"INR 221,534.62",25.0,Pramod Kumar,08-Dec-2025 03:56 PM,36.pdf (284.00 KB),L1,Pramod Kumar,Internal,Akhilesh Kumar Singh,Pramod Kumar,19-Nov-2025 02:20 PM,19-Nov-2025 02:25 PM,techsummary_1996952.pdf (170.15 KB),AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5665295,SHRI KRISHNA SHUKLA,11-Nov-2025 12:21 PM,Rejected-AOC,L2,08-Dec-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
