Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Technical,bid,Ram Jiwan Verma,19-Nov-2025 06:20 PM,technical_1998420.pdf,27-Dec-2025,"INR 146,439.75",25.0,Ram Jiwan Verma,27-Dec-2025 01:07 PM,T1.pdf (546.00 KB),L1,ram jiwan verma,Internal,Awdhesh Kumar,Ram Jiwan Verma,19-Nov-2025 06:34 PM,19-Nov-2025 06:35 PM,techsummary_1998420.pdf (83.91 KB),"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084580_23,03/AE4/2025-26,Earth work in silt clearance/Scraping of Samda Mr. from km. 0.000 to km. 5.800,1,5669406,MANJESH KUMAR SINGH,11-Nov-2025 08:16 PM,Rejected-Finance,L2,27-Dec-2025 01:03 PM,1.0,5669336.0,MAYANK MANI TRIPATHI,INR,"146,439.75",ram jiwan verma,Internal,AWDHESH KUMAR,Ram Jiwan Verma,27-Dec-2025 01:03 PM,finsummary_1998420.pdf (83.91 KB),Finance,SUMMRI,Ram Jiwan Verma,27-Dec-2025 01:00 PM,finance_1998420.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/AE4/2025-26,2025_UPIDC_1084580_23,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Earth work in silt clearance/Scraping of Samda Mr. from km. 0.000 to km. 5.800,Earth work in silt clearance/Scraping of Samda Mr. from km. 0.000 to km. 5.800,Please refer Tender documents. ,NA ,"1,49,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Balrampur,271201.0,NA ,NA ,NA ,AE-4 S.N.K.-1 BALRAMPUR,No ,No,08-Nov-2025 10:00 AM,14-Nov-2025 03:00 PM,08-Nov-2025 10:00 AM,14-Nov-2025 01:00 PM,NA ,NA ,08-Nov-2025 10:00 AM,14-Nov-2025 01:00 PM,19-Nov-2025 06:35 PM,1.0,SBI Bank,"15,000",Yes,fixed,,Nil,Nil,AE-4 S.N.K.-1 BALRAMPUR,AE-4 S.N.K.-1 BALRAMPUR,588.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5669336,MAYANK MANI TRIPATHI,11-Nov-2025 07:48 PM,Accepted-AOC,L1,27-Dec-2025 01:07 PM,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
