Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,2025_UPPRC_1093598_1,10/PCL/PM-36/Noida/2025-26 DT 24.11.2025,Construction work of Boundary Wall at Govt. High School Salempur Gurjar District Gautambudha Nagar,1.0,5717873.0,MUNESH DAGAR CONSTRUCTION,INR,"2,911,517.487",1,5715294,A.K. CONTRACTER,02-Dec-2025 12:35 PM,Rejected-Technical,Technically Not Qualify,12-Dec-2025 01:05 PM,22-Dec-2025,"INR 3,435,590",90.0,JALAJ KUMAR SHARMA,22-Dec-2025 04:13 PM,SLOA.pdf (1133.00 KB),Agreement Cost Rs. 3435590.00 including GST,"Project Manager, Unit-36 Noida",Internal,"Project Manager, Unit-26 Saharanpur Accountant Unit 36 Noida",JALAJ KUMAR SHARMA,12-Dec-2025 01:05 PM,15-Dec-2025 11:00 AM,techsummary_2010161.pdf (387.53 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s MUNESH DAGAR CONSTRUCTION Bid is First Lowest of amount Rupees 2911517.487,JALAJ KUMAR SHARMA,22-Dec-2025 03:58 PM,finance_2010161.pdf,BOQ Comparative Chart,"Project Manager, Unit-36 Noida",Internal,"Project Manager, Unit-26 Saharanpur Accountant Unit 36 Noida",JALAJ KUMAR SHARMA,22-Dec-2025 04:02 PM,finsummary_2010161.pdf (387.53 KB),Technical,Four Bids are received. Two Bids are found Technically qualified,JALAJ KUMAR SHARMA,12-Dec-2025 01:00 PM,technical_2010161.pdf,AOC,1.0,SBI Bank,Construction work of Boundary Wall at Govt. High School Salempur Gurjar District Gautambudha Nagar,Construction work of Boundary Wall at Govt. High School Salempur Gurjar District Gautambudha Nagar,Please refer Tender documents. ,NA ,"34,74,000",Civil Works,NA ,Tender,90.0,90.0,Govt. High School Salempur Gurjar District Gautamb,203202.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"Project Manager, UP Projects Corporation Ltd","K-2, Sector-116, Noida Gautambudha Nagar","5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,10/PCL/PM-36/Noida/2025-26 DT 24.11.2025,2025_UPPRC_1093598_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"70,000",No,fixed,,Nil,Nil,24-Nov-2025 06:55 PM,04-Dec-2025 03:00 PM,24-Nov-2025 06:55 PM,04-Dec-2025 02:00 PM,NA ,NA ,24-Nov-2025 06:55 PM,04-Dec-2025 02:00 PM,15-Dec-2025 11:00 AM,AOC
,,,,,,,,,2,5707534,JAI MAHAKAL CONSTRUCTION,30-Nov-2025 11:01 PM,Rejected-Technical,Technically Not Qualify,12-Dec-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5713990,M/S BINDAL INFRATECH,03-Dec-2025 06:40 PM,Rejected-AOC,Second Lowest,22-Dec-2025 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5717873,MUNESH DAGAR CONSTRUCTION,04-Dec-2025 12:20 PM,Accepted-AOC,First Lowest,22-Dec-2025 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
