Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Technical,Summary,Ram Bachan Ram,14-Nov-2025 02:30 PM,,15-Dec-2025,"INR 1,469,179.015",90.0,Vasu Krishna,15-Dec-2025 02:04 PM,ffffffffffffff.pdf (193.00 KB),zp amethi,Internal,,Ram Bachan Ram,14-Nov-2025 02:32 PM,14-Nov-2025 02:35 PM,techsummary_1939211.pdf (368.26 KB),1,5441008,Alok Groups and Construction,17-Aug-2025 11:36 AM,Accepted-AOC,Accepted,15-Dec-2025 02:04 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_21,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 21 Gram sabha poore sital kotwar mau sampark marg se poore medhaee singh tak lepan kary,1.0,5441008.0,Alok Groups and Construction,INR,"1,469,179.015",Finance,Summary,Ram Bachan Ram,12-Dec-2025 12:20 PM,finance_1939211.pdf,BOQ Comparative Chart,zp amethi,Internal,,Ram Bachan Ram,12-Dec-2025 01:26 PM,finsummary_1939211.pdf (200.01 KB),AOC,"1,736",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,Work No 21 Gram sabha poore sital kotwar mau sampark marg se poore medhaee singh tak lepan kary,Work No 21 Gram sabha poore sital kotwar mau sampark marg se poore medhaee singh tak lepan kary,Please refer Tender documents. ,NA ,"14,70,797",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,"29,416",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_21,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,14-Nov-2025 02:35 PM,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC
,,,,,,,,,,,,,,,,,,2,5436940,M/S GARG CONSTRUCTION,16-Aug-2025 01:31 PM,Rejected-Finance,Rejected,12-Dec-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,3,5442258,M/S R. K. ENTERPRISES,17-Aug-2025 02:02 PM,Not Admitted-Fee/PreQual/Technical,Others-Others,14-Nov-2025 02:30 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,5434220,M/S V K CONSTRUCTION,15-Aug-2025 06:30 PM,Rejected-Finance,Rejected,12-Dec-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
