Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Ashutosh saraswat,Internal,Manish Ranjan,ashutosh saraswat,06-Nov-2025 11:47 AM,06-Nov-2025 12:00 PM,techsummary_1973924.pdf (581.98 KB),21-Nov-2025,"INR 710,851.051",21.0,ashutosh saraswat,04-Dec-2025 03:01 PM,15.pdf (462.00 KB),ok,Technical,ok,ashutosh saraswat,06-Nov-2025 11:29 AM,,1.0,5601034.0,M/S G.S. CONSTRUCTION,INR,"710,851.051",Finance,ok,ashutosh saraswat,10-Nov-2025 12:06 PM,,BOQ Comparative Chart,Ashutosh saraswat,Internal,Manish Ranjan,ashutosh saraswat,10-Nov-2025 02:45 PM,finsummary_1973924.pdf (295.13 KB),1,5603313,EFENGY CONSTRUCTION PRIVATE LIMITED,13-Oct-2025 11:47 AM,Rejected-Technical,DisQualify,06-Nov-2025 11:47 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 51 Pratapgarh",2025_UPIDC_1079112_15,01/S.S.K-51/2025-26,CUTTING OF BERM IN INTERNAL SECTION AND STRENTHENING OF WEAK BANK OF RIGHT BANK BETWEEN KM 113.500 TO KM 114.600 OF JAUNPUR BRANCH,AOC,CUTTING OF BERM IN INTERNAL SECTION AND STRENTHENING OF WEAK BANK OF RIGHT BANK BETWEEN KM 113.500 TO KM 114.600 OF JAUNPUR BRANCH,CUTTING OF BERM IN INTERNAL SECTION AND STRENTHENING OF WEAK BANK OF RIGHT BANK BETWEEN KM 113.500 TO KM 114.600 OF JAUNPUR BRANCH,Please refer Tender documents. ,NA ,"13,17,000",Civil Works,NA ,Tender,90.0,21.0,Pratapgarh,230001.0,NA ,NA ,NA ,"Executive Engineer, Sharda Sahayak Khand-51, Prat",No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,BId,Executive Engineer,"Executive Engineer, Sharda Sahayak Khand-51, Pratapgarh",01-Oct-2025 01:00 PM,14-Oct-2025 01:00 PM,01-Oct-2025 01:00 PM,13-Oct-2025 05:00 PM,NA ,NA ,01-Oct-2025 01:00 PM,13-Oct-2025 05:00 PM,06-Nov-2025 12:00 PM,766.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 51 Pratapgarh",01/S.S.K-51/2025-26,2025_UPIDC_1079112_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"26,500",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5599372,M/S AMAR NATH VERMA CONTRACTOR,11-Oct-2025 11:24 AM,Rejected-Finance,7th Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Notice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5602783,Ms A S Construction,13-Oct-2025 11:47 AM,Rejected-Finance,5th Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5601034,M/S G.S. CONSTRUCTION,12-Oct-2025 01:13 PM,Accepted-AOC,ok,04-Dec-2025 03:01 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5604133,m/s payasic construction,13-Oct-2025 04:09 PM,Rejected-Finance,6th Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5603611,M/S SHIKHAR BUILDERS,13-Oct-2025 04:33 PM,Rejected-Finance,4th Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5603729,NIKHIL CONSTRUCTION,13-Oct-2025 03:47 PM,Rejected-Finance,8th Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5602330,NIRBHAY PRATAP SINGH,13-Oct-2025 08:32 AM,Rejected-Finance,2nd Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5604103,SHANKER LAL YADAV,13-Oct-2025 04:23 PM,Rejected-Finance,3rd Lowest,10-Nov-2025 02:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
