S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5536048.0,M/s DIVYA BUILDERS & DEVELOPERS,INR,"1,773,625.64",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1071089_2,YEA/OSD(M)/2025/301 DT-29/08/2025,"Operation maintenance of street light for one year on 75mtr wide road situated between sector-32,33 between Sector-10,33 beetween Secor-09,32 YEIDA. (WC-EM-02)",1.0,5536048.0,M/s DIVYA BUILDERS & DEVELOPERS,19-Sep-2025 02:16 PM,Accepted-AOC,L1,19-Dec-2025 05:04 PM,19-Dec-2025,"INR 1,773,625.64",365.0,MAHRAM SINGH,19-Dec-2025 05:05 PM,Aoc301_2.pdf (984.00 KB),AOC,Committee,Internal,Committee,MAHRAM SINGH,03-Nov-2025 12:28 PM,03-Nov-2025 01:00 PM,techsummary_1954432.pdf (769.88 KB),Finance,EVALUATION,MAHRAM SINGH,19-Dec-2025 04:56 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,19-Dec-2025 05:02 PM,finsummary_1954432.pdf (984.01 KB),Technical,EVALUATION,MAHRAM SINGH,03-Nov-2025 12:24 PM,,AOC,"Operation maintenance of street light for one year on 75mtr wide road situated between sector-32,33 between Sector-10,33 beetween Secor-09,32 YEIDA. (WC-EM-02)","Operation maintenance of street light for one year on 75mtr wide road situated between sector-32,33 between Sector-10,33 beetween Secor-09,32 YEIDA. (WC-E M-02)",Please refer Tender documents. ,NA ,"22,91,506",Electrical Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/301 DT-29/08/2025,2025_YEIDA_1071089_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"46,000",No,fixed,,Nil,Nil,1.0,DATE,Date,,03-Sep-2025 06:55 PM,24-Sep-2025 11:00 AM,03-Sep-2025 06:55 PM,22-Sep-2025 05:00 PM,NA ,NA ,03-Sep-2025 06:55 PM,22-Sep-2025 05:00 PM,03-Nov-2025 01:00 PM,840.0,Nil,Nil,No,OSD(M),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ET",AOC
,,,,,,,,,2.0,5536630.0,M/S GUPTA ENTERPRISES,15-Sep-2025 04:28 PM,Rejected-Finance,L2,19-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC
,,,,,,,,,3.0,5530679.0,M/S SHRI BALAJI CONTRACTORS,15-Sep-2025 03:23 PM,Rejected-Finance,L3,19-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC
