Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
29-Dec-2025,"INR 3,031,092.23",120.0,VIKAS KUMAR,29-Dec-2025 06:13 PM,364_6.pdf (2057.00 KB),aoc,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1053217_6,YEA/GM(PROJECT)/2025/364 DT-27/06/2025,"Construction of E-library room in village-Akalpur, YEA. WC-06",1.0,5314947.0,M/S SINGH CONSTRUCTION AND COMPANY,INR,"3,031,092.23",1.0,5385082.0,M/S LUCKY CONTRACTOR,28-Jul-2025 04:30 PM,Rejected-Finance,L3,12-Dec-2025 04:00 PM,Technical,EVALUATION,VIKAS KUMAR,28-Aug-2025 11:20 AM,,Committee,Internal,Committee,VIKAS KUMAR,12-Dec-2025 04:00 PM,finsummary_1915881.pdf (134.96 KB),Finance,evaluation,BHARAM PAL SINGH,04-Sep-2025 12:41 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,28-Aug-2025 11:28 AM,28-Aug-2025 12:00 PM,techsummary_1915881.pdf (579.74 KB),AOC,"Construction of E-library room in village-Akalpur, YEA. WC-06","Construction of E-library room in village-Akalpur, YEA. WC-06",Please refer Tender documents. ,NA ,"32,33,165",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,915.0,Nil,Nil,No,02-Jul-2025 06:50 PM,30-Jul-2025 11:00 AM,02-Jul-2025 06:50 PM,28-Jul-2025 05:00 PM,NA ,NA ,02-Jul-2025 06:50 PM,28-Jul-2025 05:00 PM,28-Aug-2025 12:00 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/364 DT-27/06/2025,2025_YEIDA_1053217_6,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum 2,Date,,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"64,800",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2.0,5385000.0,M/S ONN INFRATECH,28-Jul-2025 04:21 PM,Rejected-Finance,L2,12-Dec-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,5314947.0,M/S SINGH CONSTRUCTION AND COMPANY,28-Jul-2025 03:09 PM,Accepted-AOC,L1,29-Dec-2025 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
