Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-Dec-2025,"INR 17,334,099.18",90.0,RAKESH VERMA,13-Dec-2025 03:43 PM,Fin57.pdf (656.00 KB),Enclosed,1,5651185,M/s Singh Traders,04-Nov-2025 11:27 AM,Accepted-AOC,Accepted,13-Dec-2025 03:43 PM,1.0,5651185.0,M/s Singh Traders,INR,"17,334,099.18",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2025_UPPRC_1084351_1,57/UPPCL/GM-7/E-TENDER/2025-26 Dated-18.10.2025,Balance work Installation of Air Conditioning System (VRV/VRF) in Cultural Museum at Dt. Deen Dayal Upadhyay Irrigation/Cultural Museum at Raibareli Road District-Lucknow (U.P.),Finance,Enclosed,RAKESH VERMA,13-Dec-2025 03:31 PM,finance_1987021.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,21-Nov-2025 04:25 PM,22-Nov-2025 01:00 PM,techsummary_1987021.pdf (3024.68 KB),Technical,Enclosed,RAKESH VERMA,21-Nov-2025 04:19 PM,technical_1987021.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,13-Dec-2025 03:37 PM,finsummary_1987021.pdf (3024.68 KB),AOC,21-Oct-2025 01:30 PM,04-Nov-2025 04:00 PM,21-Oct-2025 01:30 PM,04-Nov-2025 02:00 PM,NA ,NA ,21-Oct-2025 01:30 PM,04-Nov-2025 02:00 PM,22-Nov-2025 01:00 PM,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","3,48,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"17,700",Nil,Nil,No,Balance work Installation of Air Conditioning System (VRV/VRF) in Cultural Museum at Dt. Deen Dayal Upadhyay Irrigation/Cultural Museum at Raibareli Road District-Lucknow (U.P.),Balance work Installation of Air Conditioning System (VRV/VRF) in Cultural Museum at Dt. Deen Dayal Upadhyay Irrigation/Cultural Museum at Raibareli Road District-Lucknow (U.P.),Please refer Tender documents. ,NA ,"1,73,78,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Raibareli Road District-Lucknow (U.P.),226014.0,NA ,NA ,NA ,LUCKNOW,No ,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,57/UPPCL/GM-7/E-TENDER/2025-26 Dated-18.10.2025,2025_UPPRC_1084351_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,5649159,SHIVANSH CONSTRCUTION,04-Nov-2025 12:59 PM,Rejected-AOC,Accepted,13-Dec-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
