S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Earth work in silt clearance/Scarping of Gorari Mr. form km 0.000 km 4.270,Earth work in silt clearance/Scarping of Gorari Mr. form km 0.000 km 4.270,Please refer Tender documents. ,NA ,"1,06,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Shrawasti,271805.0,NA ,NA ,NA ,AE-1 S.N.K.-1 BALRAMPUR,No ,No,589.0,Nil,Nil,No,AE-1 S.N.K.-1 BALRAMPUR,AE-1 S.N.K.-1 BALRAMPUR,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",05/AE-1/2025-26,2025_UPIDC_1083178_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,18-Nov-2025 11:00 AM,"11,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,NIT,AOC,1,5669029,M/S DHARMENDRA KUMAR THEKEDAR,11-Nov-2025 07:34 PM,Accepted-AOC,L1,22-Dec-2025 04:33 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1083178_12,05/AE-1/2025-26,Earth work in silt clearance/Scarping of Gorari Mr. form km 0.000 km 4.270,Sugriv Chaudhary,Internal,Awdhesh Kumar,Sugriv Chaudhary,22-Dec-2025 04:30 PM,finsummary_1997047.pdf (83.99 KB),Finance,file add,Sugriv Chaudhary,22-Dec-2025 04:27 PM,finance_1997047.pdf,BOQ Comparative Chart,1.0,5669029.0,M/S DHARMENDRA KUMAR THEKEDAR,INR,"106,474.72",Technical,bid,Sugriv Chaudhary,17-Nov-2025 05:52 PM,technical_1997047.pdf,22-Dec-2025,"INR 106,474.72",25.0,Sugriv Chaudhary,22-Dec-2025 04:33 PM,AE1.pdf (325.00 KB),L1,Sugriv Chaudhary,Internal,Awdhesh Kumar,Sugriv Chaudhary,17-Nov-2025 06:10 PM,18-Nov-2025 11:00 AM,techsummary_1997047.pdf (62.64 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,2,5669057,M/S RAVI CONSTRUCTION,11-Nov-2025 07:25 PM,Rejected-Finance,L2,22-Dec-2025 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
