Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
89.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",01/AE/2025-26,2025_UPIDC_1088427_91,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,17-Nov-2025 11:00 AM,22-Nov-2025 11:00 AM,17-Nov-2025 11:00 AM,22-Nov-2025 11:00 AM,NA ,NA ,17-Nov-2025 11:00 AM,22-Nov-2025 11:00 AM,24-Nov-2025 02:30 PM,"14,000",Yes,fixed,,Nil,Nil,A.E. SSK-23 Azamgarh,Office SSK-23 Azamgarh,Lot-30,Silt clearance and Scraping,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,Azamgarh,276001.0,NA ,NA ,NA ,Office SSK-23 Azamgarh,No ,No,1.0,Fee/PreQual/Technical,.pdf,Bid Dcoments,1.0,SBI Bank,AOC,Finance,5 bidders admitted,Ritesh Kumar Singh,20-Dec-2025 09:47 AM,,BOQ Comparative Chart,Ritesh Kuamar Singh,Internal,,Ritesh Kumar Singh,20-Dec-2026 06:01 PM,finsummary_2004610.pdf (123.41 KB),1.0,5686014.0,K S ENTERPRISES,INR,"67,227.4",1,5692838,ANIL KUMAR YADAV,22-Nov-2025 06:51 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Nov-2025 11:53 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",2025_UPIDC_1088427_91,01/AE/2025-26,Lot-30,20-Dec-2025,"INR 140,000",15.0,Ritesh Kumar Singh,20-Dec-2025 09:54 AM,30.pdf (123.00 KB),Technical,5 Bidder Technically Qualified,Ritesh Kumar Singh,24-Nov-2025 11:53 AM,,Ritesh Kumar Singh,Internal,,Ritesh Kumar Singh,24-Nov-2025 02:16 PM,24-Nov-2025 02:30 PM,techsummary_2004610.pdf (99.25 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,2,5691763,BITTU CONSTRUCTION,21-Nov-2025 02:39 PM,Rejected-Finance,L4,20-Dec-2025 09:51 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5691156,KHUDDI RAM,21-Nov-2025 08:55 PM,Rejected-Finance,L2,20-Dec-2025 09:51 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5686014,K S ENTERPRISES,20-Nov-2025 09:54 PM,Accepted-AOC,L1,20-Dec-2025 09:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5690174,M/s Kamla Prasad Yadav,20-Nov-2025 09:21 PM,Rejected-Finance,L3,20-Dec-2025 09:51 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,6,5692494,MS. PAWAN CONSTRUCTION & SUPLLIER,21-Nov-2025 07:41 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Nov-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,7,5691809,SHRI CONSTRUCTION AND COMPANY,21-Nov-2025 02:06 PM,Rejected-Finance,L5,20-Dec-2025 09:51 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
