Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
01-Jan-2026,"INR 1,167,679.5",304.0,Pawan Kumar Gupta,29-Dec-2025 02:53 PM,Narokharoandmaoc.pdf (1259.00 KB),As per AOC,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE Elect Mech Unit Kanpur Nagar",2025_UPJNM_1089569_1,1866/E-Tender/34 dated 04.11.25,Operation and Maintenance of 7.34 MLD Narokhar IPS Varanasi.,1.0,5731975.0,SUPER ENGINEERING CORPORATION,INR,"1,167,679.5",1.0,5732015.0,chaudhary engineering works,09-Dec-2025 03:10 PM,Rejected-Finance,As per Financial Evaluation,20-Dec-2025 12:04 PM,Finance,Bid opening summary,Pawan Kumar Gupta,20-Dec-2025 11:38 AM,finance_2000335.pdf,BOQ Comparative Chart,P.K.GUPTA,Internal,EE AE JET DA,Pawan Kumar Gupta,15-Dec-2025 03:41 PM,16-Dec-2025 03:00 PM,techsummary_2000335.pdf (1013.94 KB),Technical,Bid opening summary,Pawan Kumar Gupta,12-Dec-2025 03:57 PM,technical_2000335.pdf,P.K.GUPTA,Internal,EE AE JET DA,Pawan Kumar Gupta,20-Dec-2025 12:04 PM,finsummary_2000335.pdf (1030.05 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Technical,10-Nov-2025 03:30 PM,10-Dec-2025 01:00 PM,10-Nov-2025 03:30 PM,09-Dec-2025 05:00 PM,NA ,NA ,10-Nov-2025 03:30 PM,09-Dec-2025 05:00 PM,16-Dec-2025 03:00 PM,Operation and Maintenance of 7.34 MLD Narokhar IPS Varanasi.,Operation and Maintenance of 7.34 MLD Narokhar IPS Varanasi.,As per NIT and Tender Document  ,NA ,,Repair and Maintenance Works,"Repairing, operation and maintenance ",Rate Contract,120.0,304.0,Varanasi,221112.0,NA ,NA ,NA ,EE CD E and M U.P. Jal Nigam Urban Varanasi,No ,No,"3,540",EE CD E and M U.P. Jal Nigam Urban Varanasi,Varanasi,No,"33,400",Yes,fixed,,EE CD E and M U.P. Jal Nigam Urban Varanasi,Varanasi,Executive Engineer,EE CD E and M U.P. Jal Nigam Urban Varanasi,1,DD - Demand Draft,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE Elect Mech Unit Kanpur Nagar",1866/E-Tender/34 dated 04.11.25,2025_UPJNM_1089569_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,2.0,5728328.0,M/S TURBO POWER,08-Dec-2025 09:53 PM,Rejected-Finance,As per Financial Evaluation,20-Dec-2025 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,5731975.0,SUPER ENGINEERING CORPORATION,09-Dec-2025 02:55 PM,Accepted-AOC,As per AOC,29-Dec-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC
