Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",02/EE/2025-26,2025_UPIDC_1082040_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Tender Document,Other,,14-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,25-Oct-2025 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Document( Contractor),EE,I.D. Bijnor,854.0,Nil,Nil,No,Silt Clearance/Scraping of Shekhupura Dy from km. 0.000 to km. 34.600 for Rabi 1433 Crop for the year 2025-26 (Lot-1),Silt Clearance/Scraping of Shekhupura Dy from km. 0.000 to km. 34.600 for Rabi 1433 Crop for the year 2025-26.,Please refer Tender documents. ,NA ,"16,75,000",Civil Works - Canal,NA ,Tender,90.0,25.0,Bijnor,246701.0,NA ,NA ,NA ,I.D. Bijnor,No ,No,"33,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Technical,Admitted,VIKAS AGRAWAL,21-Oct-2025 01:13 PM,,Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,27-Oct-2025 11:27 AM,finsummary_1981251.pdf (3998.57 KB),Finance,five bids received are admitted,VIKAS AGRAWAL,25-Oct-2025 05:33 PM,,BOQ Comparative Chart,vikas agrawal,Internal,as per uploaded doc,VIKAS AGRAWAL,25-Oct-2025 02:08 AM,25-Oct-2025 03:00 PM,techsummary_1981251.pdf (3998.57 KB),28-Oct-2025,"INR 1,287,721",25.0,VIKAS AGRAWAL,04-Dec-2025 11:26 AM,AocLot01Shekhpurady.pdf (595.00 KB),Awarded To CHHATAR PAL SINGH CONTRACTOR,1,5618436,CHHATAR PAL SINGH CONTRACTOR,20-Oct-2025 04:24 PM,Accepted-AOC,L1,04-Dec-2025 11:26 AM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",2025_UPIDC_1082040_1,02/EE/2025-26,Silt Clearance/Scraping of Shekhupura Dy from km. 0.000 to km. 34.600 for Rabi 1433 Crop for the year 2025-26 (Lot-1),1.0,5618436.0,CHHATAR PAL SINGH CONTRACTOR,INR,"1,287,721",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5619745,MOHD YAIN,20-Oct-2025 09:31 AM,Rejected-AOC,L2,04-Dec-2025 11:26 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5620343,M/S DELTA CONSTRUCTION,20-Oct-2025 04:27 PM,Rejected-AOC,L3,04-Dec-2025 11:26 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5619309,RISIPAL SINGH,19-Oct-2025 05:14 PM,Rejected-AOC,L5,04-Dec-2025 11:26 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5619154,VED PRAKASH,19-Oct-2025 03:51 PM,Rejected-AOC,L4,04-Dec-2025 11:26 AM,,,,,,,,,,AOC
