Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
Pramod Kumar,Internal,Akhilesh Kumar Singh,Pramod Kumar,19-Nov-2025 02:06 PM,19-Nov-2025 02:10 PM,techsummary_1996928.pdf (170.15 KB),Technical,bid,Pramod Kumar,18-Nov-2025 02:12 PM,technical_1996928.pdf,20-Dec-2025,"INR 580,301.87",25.0,Pramod Kumar,20-Dec-2025 05:59 PM,28.pdf (286.00 KB),L1,1,5669405,M/S ANAND KUMAR,11-Nov-2025 08:15 PM,Rejected-Finance,L2,22-Nov-2025 04:26 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084460_28,01/EE/2025-26,Earth work in silt clearance/Scarping of Alinagar Dy. Between km 0.000 to 12.300,Finance,L1,Pramod Kumar,22-Nov-2025 11:27 AM,finance_1996928.pdf,BOQ Comparative Chart,Pramod Kumar,Internal,Akhilesh Kumar Singh,Pramod Kumar,22-Nov-2025 04:26 PM,finsummary_1996928.pdf (170.15 KB),1.0,5669443.0,M/S VEDANT CONSTRUCTION,INR,"580,301.87",AOC,EE S.N.K.-1 BALRAMPUR,EE S.N.K.-1 BALRAMPUR,06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,19-Nov-2025 02:10 PM,766.0,Nil,Nil,No,"58,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",01/EE/2025-26,2025_UPIDC_1084460_28,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Earth work in silt clearance/Scarping of Alinagar Dy. Between km 0.000 to 12.300,Earth work in silt clearance/Scarping of Alinagar Dy. Between km 0.000 to 12.300,Please refer Tender documents. ,NA ,"5,81,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Shrawasti,271805.0,NA ,NA ,NA ,EE S.N.K.-1 BALRAMPUR,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,2,5669443,M/S VEDANT CONSTRUCTION,11-Nov-2025 08:42 PM,Accepted-AOC,L1,20-Dec-2025 05:59 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
