Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,104",Nil,Nil,No,EE LGC Fatehpur,Office of EE lgc fatehpur Canal Colony,1.0,Fee/PreQual/Technical,.pdf,Technical Document,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur||FDLGC, fatehpur",01/EE/LGC/FTP/2025-26,2025_UPIDC_1080129_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,07-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,07-Oct-2025 10:00 AM,13-Oct-2025 12:00 PM,NA ,NA ,07-Oct-2025 10:00 AM,13-Oct-2025 12:00 PM,17-Oct-2025 04:30 PM,"31,300",No,fixed,,Nil,Nil,Renovation of painted service road between Km 31.650 to Km 32.750 of Karari Rajbaha and Re-coating work,Renovation of painted service road between Km 31.650 to Km 32.750 of Karari Rajbaha and Re-coating work,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,30.0,NA ,fatehpur,212601.0,o/oeelgcfatehpur ,Office of EE lgc fatehpur ,08-Oct-2025 11:00 AM ,Fatehpur,No ,No,AOC,Finance,Total Six Bids Admitted,SUNDER LAL VERMA,17-Oct-2025 06:48 PM,finance_1976206.pdf,BOQ Comparative Chart,Mr Sunder lal Verma EE LGC FTP,Internal,"Mr. Anand Dwivedi, EE ID FTP, Mr. Nikhil Kumar Shrivastava AE LGC FTP, Mr. Binod Kumar DAO LGC FTP",SUNDER LAL VERMA,17-Oct-2025 03:54 PM,17-Oct-2025 04:30 PM,techsummary_1976206.pdf (34.37 KB),Technical,Admitted,SUNDER LAL VERMA,16-Oct-2025 02:42 PM,,Mr Sunder lal Verma EE LGC FTP,Internal,"Mr. anand dwivedi EE ID Fatehpur, Mr. Nikhil Kumar Srivastava AE LGC Fatehpur, Mr. Binod Kumar DAO LGC Fatehpur",SUNDER LAL VERMA,03-Nov-2025 04:24 PM,finsummary_1976206.pdf (34.37 KB),03-Nov-2025,"INR 857,343",30.0,SUNDER LAL VERMA,05-Dec-2025 03:49 PM,1.pdf (3353.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur||FDLGC, fatehpur",2025_UPIDC_1080129_1,01/EE/LGC/FTP/2025-26,Renovation of painted service road between Km 31.650 to Km 32.750 of Karari Rajbaha and Re-coating work,1.0,5596801.0,M/S RAJIV SINGH,INR,"857,343",1,5602419,KUNWER ABHAY SINGH CONTRACTOR AND SUPPLIERS,12-Oct-2025 11:45 PM,Rejected-Finance,3rd lowest,03-Nov-2025 04:24 PM,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5601334,M/S ASHISH KUMAR SINGH,12-Oct-2025 02:33 PM,Rejected-Finance,5th lowest,03-Nov-2025 04:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5598222,M/s Narendra and Co.,13-Oct-2025 10:11 AM,Rejected-Finance,2nd lowest,03-Nov-2025 04:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5602308,M/S Nayancee Construction Co.,13-Oct-2025 10:13 AM,Rejected-Finance,6th lowest,03-Nov-2025 04:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5596801,M/S RAJIV SINGH,11-Oct-2025 06:23 PM,Accepted-AOC,1st Lowest,05-Dec-2025 03:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5598770,M/S SHIVAM CONSTRUCTION AND SUPPLIER,13-Oct-2025 10:03 AM,Rejected-Finance,4th lowest,03-Nov-2025 04:24 PM,AOC
