S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,1.0,extending of date,Date,,10-Nov-2025 03:00 PM,19-Nov-2025 11:30 AM,10-Nov-2025 03:00 PM,19-Nov-2025 11:00 AM,NA ,NA ,10-Nov-2025 03:00 PM,19-Nov-2025 11:00 AM,19-Nov-2025 02:05 PM,EEMGCCD4 AMROHA,EEMGCCD4 AMROHA,677.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,tac...,"37,300",No,percentage,10.0%,Nil,Nil,"AUCTION OF USELESS STORE NO.04 SITUATED IN THE PREMISES OF OFFICE OF MADHYA GANGA CANAL CONSTRUCTION DIVISION-4,HARYANA JOYA, AMROHA","AUCTION OF USELESS STORE NO.04 SITUATED IN THE PREMISES OF OFFICE OF MADHYA GANGA CANAL CONSTRUCTION DIVISION-4,HARYANA JOYA, AMROHA",Please refer Tender documents. ,NA ,"3,73,000",Civil Construction Goods,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",01/EE/25-26 lot04,2025_UPIDC_1087747_2,Yes,Auction,Item Rate,Goods,2.0,No,No,Online,No,No,No,AOC,Technical,tac..,SYED SHAHNAWAZ ALI KIRMANI,19-Nov-2025 01:44 PM,technical_2000272.pdf,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,29-Nov-2025 03:25 PM,finsummary_2000272.pdf (186.39 KB),Finance,financel,SYED SHAHNAWAZ ALI KIRMANI,29-Nov-2025 03:09 PM,finance_2000272.pdf,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,19-Nov-2025 02:04 PM,19-Nov-2025 02:05 PM,techsummary_2000272.pdf (672.35 KB),10-Dec-2025,"INR 375,500",15.0,SYED SHAHNAWAZ ALI KIRMANI,15-Dec-2025 11:21 AM,aoc04.pdf (1354.00 KB),aoc,1.0,5686185.0,ARMONIA CONSTRUCTIONS,INR,"375,500","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2025_UPIDC_1087747_2,01/EE/25-26 lot04,"AUCTION OF USELESS STORE NO.04 SITUATED IN THE PREMISES OF OFFICE OF MADHYA GANGA CANAL CONSTRUCTION DIVISION-4,HARYANA JOYA, AMROHA",1,5686185,ARMONIA CONSTRUCTIONS,19-Nov-2025 12:34 AM,Accepted-AOC,aoc,15-Dec-2025 11:21 AM,AOC
,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5686097,M A CONTRACTOR,18-Nov-2025 09:31 PM,Rejected-Finance,L1,29-Nov-2025 03:25 PM,AOC
