EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"9,032",No,fixed,,Nil,Nil,677.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Dtocumen,1.0,SBI Bank,03-Oct-2025 02:00 PM,13-Oct-2025 03:00 PM,04-Oct-2025 10:00 AM,10-Oct-2025 06:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,10-Oct-2025 06:00 PM,30-Oct-2025 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,05/EE/MLCD/2025-26,2025_UPIDM_1078277_7,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,EE/MLCD/Prayagraj,EE/MLCD/Prayagraj,Providing and Laying of 120 mm2 ISI marked single core PVC copper cable,Providing and Laying of 120 mm2 ISI marked single core PVC copper cable,Please refer Tender documents. ,NA ,"4,51,575",Civil Works,NA ,Tender,45.0,30.0,Sirasa Pump Canal,212305.0,NA ,NA ,NA ,EE/MLCD/Prayagraj,No ,No,1.0,corrigendum,Terms and Conditions,,AOC,Finance,02 bids admitted for financial evaluation,SHASHTESHWAR NATH,30-Oct-2025 01:11 PM,,BOQ Comparative Chart,Shashteshwer Nath,Internal,NANDLAL,SHASHTESHWAR NATH,28-Oct-2025 01:47 PM,30-Oct-2025 12:00 PM,techsummary_1971015.pdf (269.21 KB),Technical,05 bids admitted for technical evaluation,SHASHTESHWAR NATH,24-Oct-2025 12:04 PM,,Shashteshwer Nath,Internal,Nandlal,SHASHTESHWAR NATH,31-Oct-2025 01:05 PM,finsummary_1971015.pdf (1248.86 KB),1.0,Tender Revocation,Technical bid error,21-Oct-2025 02:38 PM,ribok.pdf ,450.28,Technical Opening,02-Dec-2025,"INR 451,575",30.0,SHASHTESHWAR NATH,02-Dec-2025 10:48 PM,stsweswari7.pdf (510.00 KB),AOC,1,5598719,Actech Engineers,10-Oct-2025 05:14 PM,Rejected-Technical,up electronics corporation limited registration not enclosed,28-Oct-2025 01:47 PM,1.0,5596665.0,Sarveshwari Electric Works,INR,"434,250",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,2025_UPIDM_1078277_7,05/EE/MLCD/2025-26,Providing and Laying of 120 mm2 ISI marked single core PVC copper cable,AOC
,,,,,,,,,,,,.pdf,NIVIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5598059,Jaiswal Electrical Stores,10-Oct-2025 12:37 PM,Rejected-AOC,L2,02-Dec-2025 10:48 PM,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5598550,Krishna Construction Company,10-Oct-2025 04:00 PM,Rejected-Technical,uttar pradesh Electrical Safety council certificate not enclosed,28-Oct-2025 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5597366,M/S PRAGATI ENTERPRISES,10-Oct-2025 11:44 AM,Rejected-Technical,Experience is not up to the mark,28-Oct-2025 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5596665,Sarveshwari Electric Works,10-Oct-2025 11:27 AM,Accepted-AOC,L1,02-Dec-2025 10:48 PM,,,,,,,,,,AOC
