Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
11-Dec-2025,"INR 2,636,437.5",45.0,SUBHASH CHANDRA,11-Dec-2025 06:49 PM,L9.pdf (204.00 KB),AGG WITH L1,1.0,5584386.0,Sath Shaib Associates,INR,"2,636,437.5","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",2025_UPIDC_1078704_9,TN-05/EE/2025-26,TN-05/EE/22025-26 Rajwaha Sidholi Ke Km 5.200 to Km 7.000 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-09,1.0,5584659.0,"M/s Vicky Chaudhary Contractor, Prop. Vicky Chaudhary",06-Oct-2025 10:14 AM,Rejected-AOC,AGG WITH L1,11-Dec-2025 06:49 PM,Technical,TECH,SUBHASH CHANDRA,16-Oct-2025 12:33 AM,technical_1972460.pdf,SUBHASH CHANDRA,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,11-Dec-2025 06:35 PM,finsummary_1972460.pdf (1033.72 KB),Finance,FINANCE,SUBHASH CHANDRA,18-Oct-2025 04:52 PM,finance_1972460.pdf,BOQ Comparative Chart,SUBHASH CHANDRA,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,16-Oct-2025 01:43 AM,17-Oct-2025 04:00 PM,techsummary_1972460.pdf (1033.72 KB),AOC,854.0,Nil,Nil,No,30-Sep-2025 11:00 AM,06-Oct-2025 03:00 PM,30-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,NA ,NA ,30-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,17-Oct-2025 04:00 PM,"54,900",No,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,nit,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",TN-05/EE/2025-26,2025_UPIDC_1078704_9,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,TN-05/EE/22025-26 Rajwaha Sidholi Ke Km 5.200 to Km 7.000 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-09,Rajwaha Sidholi Ke Km 5.200 to Km 7.000 ke madhya nahar sewamarg ke navinikaran ka karya,as per tender notice ,as per tender notice ,"27,45,000",Civil Works,NA ,Tender,90.0,45.0,Muzaffarnagar,251001.0,NA ,NA ,NA ,Muzaffarnagar,No ,No,EE MDGC MUZAFFARNAGAR,EE MDGC MUZAFFARNAGAR,AOC
,,,,,,,,,,,,,,,,2.0,5584386.0,Sath Shaib Associates,06-Oct-2025 10:20 AM,Accepted-AOC,AGG WITH L1,11-Dec-2025 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,.pdf,td,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
