Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Zp Amethi,Internal,,Vasu Krishna,16-Sep-2025 04:14 PM,16-Sep-2025 05:00 PM,techsummary_1940479.pdf (311.07 KB),17-Dec-2025,"INR 857,612.21",90.0,Vasu Krishna,17-Dec-2025 04:21 PM,ffffffffffffff.pdf (193.00 KB),Technical,Summary,Ram Bachan Ram,12-Sep-2025 04:18 PM,,1.0,5447901.0,M/S Amit Construction,INR,"857,612.21",Zp Amethi,Internal,,Ram Bachan Ram,27-Sep-2025 02:15 PM,finsummary_1940479.pdf (539.79 KB),Finance,Summary,Ram Bachan Ram,17-Sep-2025 04:48 PM,,BOQ Comparative Chart,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_86,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 86 Gramsabha Resi ke bandhava me interlocking road se nahar tak ewam gaon me C.C. kary,1,5447901,M/S Amit Construction,18-Aug-2025 11:19 AM,Accepted-AOC,Accepted,17-Dec-2025 04:21 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,Technical,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 05:00 PM,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_86,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,"1,012",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,"17,154",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,1,DD - Demand Draft,Work No 86 Gramsabha Resi ke bandhava me interlocking road se nahar tak ewam gaon me C.C. kary,Work No 86 Gramsabha Resi ke bandhava me interlocking road se nahar tak ewam gaon me C.C. kary,Please refer Tender documents. ,NA ,"8,57,698",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5447976,M/S PIYUSH TRADERS,18-Aug-2025 11:28 AM,Rejected-Finance,L2,27-Sep-2025 02:15 PM,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5443856,TEJ CONSTRUCTION,17-Aug-2025 05:25 PM,Rejected-Finance,L2,27-Sep-2025 02:15 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC
