Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",02/EE/2025-26,2025_UPIDC_1082040_17,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,589.0,Nil,Nil,No,"4,000",No,fixed,,Nil,Nil,EE,I.D. Bijnor,Silt Clearance /scraping of rajabpur mr.from km 0.00 to 4.000 km(Lot-17),Silt Clearance /scraping of rajabpur mr.from km 0.00 to 4.000 km,Please refer Tender documents. ,NA ,"1,99,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Bijnor,246701.0,NA ,NA ,NA ,I.D. Bijnor,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document( Contractor),14-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,31-Oct-2025 04:00 PM,AOC,1,5620334,M/S DELTA CONSTRUCTION,20-Oct-2025 04:40 PM,Rejected-AOC,L2,04-Dec-2025 02:54 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",2025_UPIDC_1082040_17,02/EE/2025-26,Silt Clearance /scraping of rajabpur mr.from km 0.00 to 4.000 km(Lot-17),Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,31-Oct-2025 07:45 PM,finsummary_1982333.pdf (3998.57 KB),Finance,Three Bids received are admitted,VIKAS AGRAWAL,31-Oct-2025 06:35 PM,,BOQ Comparative Chart,1.0,5608588.0,M/S SHRSDDHA CONSTRUCTION,INR,"156,742.2",Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,28-Oct-2025 02:44 PM,31-Oct-2025 04:00 PM,techsummary_1982333.pdf (3998.57 KB),Technical,All bids admitted,VIKAS AGRAWAL,21-Oct-2025 05:10 PM,,03-Nov-2025,"INR 156,742.2",15.0,VIKAS AGRAWAL,04-Dec-2025 02:54 PM,AOCLot17RajabpurMr.pdf (762.00 KB),Awarded To M/S SHRSDDHA CONSTRUCTION,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,2,5618359,M/S JAIVEER SINGH S/O N SINGH THEKEDAR,19-Oct-2025 11:46 AM,Rejected-AOC,L3,04-Dec-2025 02:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5618370,M/S MUNANDRA SINGH WORK CONTRACTOR,19-Oct-2025 11:49 AM,Rejected-Technical,"Invalid IDT3, 90d",28-Oct-2025 02:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5608588,M/S SHRSDDHA CONSTRUCTION,18-Oct-2025 11:42 AM,Accepted-AOC,L1,04-Dec-2025 02:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
