S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5593655.0,M/S J S CONSTRUCTION,INR,"686,991.22","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",2025_UPIDC_1079237_8,03/EEAID/2025-26,LOT 08 SILT CLEARENCE OF NAWABPUR DY BETWEEN K.M. 0.000 TO 13.650 K.M. IN DISTT. BIJNOR- YEAR 2025-26,1,5593655,M/S J S CONSTRUCTION,08-Oct-2025 05:14 PM,Accepted-AOC,accepted,05-Dec-2025 10:26 PM,03-Nov-2025,"INR 686,991.22",15.0,avadhesh kumar sharma,05-Dec-2025 10:26 PM,41.pdf (464.00 KB),Ag.No. 41/EE/2025-26 DATE 03.11.2025 M/S J.S. CONSTRUCTION,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,29-Oct-2025 10:42 PM,finsummary_1974249.pdf (479.70 KB),Technical,Summary,avadhesh kumar sharma,17-Oct-2025 01:18 PM,,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR,avadhesh kumar sharma,17-Oct-2025 02:36 PM,17-Oct-2025 04:30 PM,techsummary_1974249.pdf (226.61 KB),Finance,Summary,avadhesh kumar sharma,17-Oct-2025 05:43 PM,,BOQ Comparative Chart,AOC,03-Oct-2025 11:00 AM,09-Oct-2025 12:30 PM,03-Oct-2025 11:00 AM,09-Oct-2025 12:00 PM,NA ,NA ,03-Oct-2025 11:00 AM,09-Oct-2025 12:00 PM,17-Oct-2025 04:30 PM,266.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Corrigendum,Other,,"14,000",No,fixed,,Nil,Nil,EXECUTIVE ENGINEER,OFFICE OF THE EXECUTIVE ENGINEER AFZALGARH IRRIGATION DIVISION DHAMPUR,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",03/EEAID/2025-26,2025_UPIDC_1079237_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,LOT 08 SILT CLEARENCE OF NAWABPUR DY BETWEEN K.M. 0.000 TO 13.650 K.M. IN DISTT. BIJNOR- YEAR 2025-26,LOT 08 SILT CLEARENCE OF NAWABPUR DY BETWEEN K.M. 0.000 TO 13.650 K.M. IN DISTT. BIJNOR- YEAR 2025-26,AS PER NIT ,NA ,"6,94,000",Civil Works,NA ,Tender,90.0,15.0,DHAMPUR,246761.0,DHAMPUR ,OFFICE OF THE EXECUTIVE ENGINEER AFZALGARH IRRIGATION DIVISION DHAMPUR ,06-Oct-2025 03:00 PM ,DHAMPUR,No ,No,AOC
,,,,,,,,,2,5593777,M/S NETRAPAL SINGH,08-Oct-2025 05:45 PM,Rejected-AOC,rejected,05-Dec-2025 10:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5595137,M/S SHAKTI ASSOCIATES,09-Oct-2025 06:24 AM,Rejected-Technical,ALL TECHNICAL DOCUMENT NOT COMPLETE,17-Oct-2025 02:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5586374,M/S SHRSDDHA CONSTRUCTION,08-Oct-2025 09:07 PM,Rejected-Technical,ALL TECHNICAL DOCUMENT NOT COMPLETE,17-Oct-2025 02:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
