Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage
Technical,Technical bid open by committee,Mahendra Kumar,26-Nov-2025 12:44 PM,technical_2007062.pdf,03-Dec-2025,"INR 307,328.33",21.0,Mahendra Kumar,09-Dec-2025 02:40 PM,Committee.pdf (177.00 KB),BOQ,Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam,Mahendra Kumar,29-Nov-2025 11:31 AM,29-Nov-2025 12:00 PM,techsummary_2007062.pdf (177.01 KB),1,5695932,DEV CONSTRUCTIONS AND SUPPLIERS,23-Nov-2025 10:34 PM,Accepted-AOC,L1,09-Dec-2025 02:40 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",2025_UPIDC_1080412_63,02/EE/2025-26,Silt Clearance from Km 0.000 to 11.100 of Uttha Dy.,Finance,Financial Bid open by committee,Mahendra Kumar,29-Nov-2025 12:42 PM,finance_2007062.pdf,BOQ Comparative Chart,Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam,Mahendra Kumar,03-Dec-2025 06:04 PM,finsummary_2007062.pdf (177.01 KB),1.0,5695932.0,DEV CONSTRUCTIONS AND SUPPLIERS,INR,"307,328.33",AOC,Executive Engineer,Office of the Executive Engineer Kanpur Division Lower Ganga Canal Kanpur 208004,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",02/EE/2025-26,2025_UPIDC_1080412_63,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"57,000",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,1.0,SBI Bank,Silt Clearance from Km 0.000 to 11.100 of Uttha Dy.,Silt Clearance,Please refer Tender documents. ,NA ,"5,65,000",Civil Works - Canal,NA ,Tender,90.0,21.0,Kanpur,208004.0,NA ,NA ,NA ,Office of the E.E.K.D.L.G.C. Kanpur,No ,No,20-Nov-2025 12:00 PM,26-Nov-2025 12:00 PM,20-Nov-2025 12:00 PM,26-Nov-2025 12:00 PM,NA ,NA ,20-Nov-2025 12:00 PM,26-Nov-2025 12:00 PM,29-Nov-2025 12:00 PM,1.0,Date,Date,,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,2,5701627,Mr. Dinesh Singh Sengar,25-Nov-2025 11:12 AM,Rejected-Finance,L2,03-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,3,5700902,M/s khushi enterprises,25-Nov-2025 08:56 AM,Rejected-Finance,L3,03-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
