Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Zp Amethi,Internal,,Vasu Krishna,17-Sep-2025 12:31 PM,17-Sep-2025 12:40 PM,techsummary_1941764.pdf (353.29 KB),26-Dec-2025,"INR 78,543.378",90.0,Vasu Krishna,26-Dec-2025 03:30 PM,ffffffffffffff.pdf (193.00 KB),Technical,summary Uploaded,Vasu Krishna,10-Sep-2025 05:07 PM,technical_1941764.pdf,1.0,5474991.0,JITENDRA BAHADUR SINGH,INR,"78,543.378",Finance,Summary,Ram Bachan Ram,18-Sep-2025 12:06 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Vasu Krishna,24-Sep-2025 03:43 PM,finsummary_1941764.pdf (305.24 KB),Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1065171_24,244/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 24 primary vidyalay Dhoya se Chanderiya pull tak paech marammat,1,5474770,BRIJESH PRATAP SINGH,22-Aug-2025 09:42 PM,Rejected-Finance,L2,24-Sep-2025 03:43 PM,AOC,"1,572",Yes,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Work No 24 primary vidyalay Dhoya se Chanderiya pull tak paech marammat,Work No 24 primary vidyalay Dhoya se Chanderiya pull tak paech marammat,Please refer Tender documents. ,NA ,"78,622",Civil Works - Others,NA ,Tender,30.0,30.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,1,DD - Demand Draft,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,18-Aug-2025 12:00 PM,25-Aug-2025 02:30 PM,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,NA ,NA ,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,17-Sep-2025 12:40 PM,Panchayati Raj Department||Zila Panchayat Amethi,244/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1065171_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,93.0,AMA Zila Panchayat Amethi,Gauriganj Amethi,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5474991,JITENDRA BAHADUR SINGH,22-Aug-2025 10:27 PM,Accepted-AOC,L1,26-Dec-2025 03:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5476297,Krishna Das Singh,23-Aug-2025 12:42 PM,Rejected-Finance,L2,24-Sep-2025 03:43 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
