Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID, jaunpur",02/E.E./2025-26,2025_UPIDC_1087766_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"14,000",No,fixed,,Nil,Nil,Executive Engineer Irrigation Division Jaunpur,Executive Engineer Irrigation Division Jaunpur,E/w Silt clearance/Scrapping and jungle clearance of Babatpur Dy. from Km. 33.400 to 42.800,E/w Silt clearance/Scrapping and jungle clearance of Babatpur Dy. from Km. 33.400 to 42.800,Please refer Tender documents. ,NA ,"6,55,000",Civil Works,NA ,Tender,90.0,15.0,Executive Engineer Irrigation Division Jaunpur,222002.0,NA ,NA ,NA ,Executive Engineer Irrigation Division Jaunpur,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,766.0,Nil,Nil,No,04-Nov-2025 11:00 AM,12-Nov-2025 03:00 PM,04-Nov-2025 11:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,04-Nov-2025 11:00 AM,12-Nov-2025 02:00 PM,13-Nov-2025 11:00 AM,AOC,Finance,Financial bid opened by committee on 13-11-2025. The review of the document is done by committee.,BIPIN KUMAR,13-Nov-2025 01:32 PM,finance_1995349.pdf,BOQ Comparative Chart,Bipin Kumar,Internal,ASHOK KUMAR SINGH,BIPIN KUMAR,12-Nov-2025 08:21 PM,13-Nov-2025 11:00 AM,techsummary_1995349.pdf (206.34 KB),Technical,Technical bid opened by committee on 12-11-2025. The review of the document is done by committee.,BIPIN KUMAR,12-Nov-2025 08:01 PM,technical_1995349.pdf,Bipin Kumar,Internal,ASHOK KUMAR SINGH,BIPIN KUMAR,13-Nov-2025 01:51 PM,finsummary_1995349.pdf (204.65 KB),19-Nov-2025,"INR 380,209.1",15.0,BIPIN KUMAR,09-Dec-2025 01:26 PM,pratibha3.pdf (214.00 KB),1,5669819,LATA CONSTRUCTION & ASSOCIATES,12-Nov-2025 08:27 AM,Not Admitted-Fee/PreQual/Technical,Others-Copy of UP Electronics registration is not attached.,12-Nov-2025 08:01 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID, jaunpur",2025_UPIDC_1087766_3,02/E.E./2025-26,E/w Silt clearance/Scrapping and jungle clearance of Babatpur Dy. from Km. 33.400 to 42.800,1.0,5669879.0,PRATIBHA ENTERPRISES,INR,"14,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5666091,M/S BHARAT ENGINEERING WORK,10-Nov-2025 04:35 PM,Rejected-Finance,FOURTH LOWEST,13-Nov-2025 01:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5662326,M/S KRISHNA PANDEY,08-Nov-2025 01:23 PM,Rejected-Finance,SECOND LOWEST,13-Nov-2025 01:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5670558,M/s Lal Mohan Yadav,12-Nov-2025 01:08 PM,Rejected-Finance,FIFTH LOWEST,13-Nov-2025 01:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5670545,NOORJAHAN COSNTRUCTION,12-Nov-2025 01:39 PM,Rejected-Finance,THIRD LOWEST,13-Nov-2025 01:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5669879,PRATIBHA ENTERPRISES,12-Nov-2025 06:58 AM,Accepted-AOC,Agreement done,09-Dec-2025 01:26 PM,,,,,,,,,,AOC
