Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
20-Dec-2025,"INR 806,405",60.0,RAM KEWAL YADAV,12-Dec-2025 05:19 PM,LOIT16BPHMachine.pdf (812.00 KB),Letter of Indent,1,5643300,ADS POWER SOLUTIONS,01-Nov-2025 02:36 PM,Accepted-AOC,Ok,12-Dec-2025 05:19 PM,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,2025_UPJVN_1084498_1,T-16/EGD/MZN/2024-25,Annual Overhauling of Machine no 05 BPH,1.0,5643300.0,ADS POWER SOLUTIONS,INR,"806,405",Finance,Financial Summary,RAM KEWAL YADAV,24-Nov-2025 05:53 PM,finance_1987270.pdf,BOQ Comparative Chart,Ram Kewal Yadav,Internal,Raj Kumar Yadav,RAM KEWAL YADAV,24-Nov-2025 04:03 PM,24-Nov-2025 05:00 PM,techsummary_1987270.pdf (235.49 KB),Technical,Technical Summary,RAM KEWAL YADAV,21-Nov-2025 01:53 PM,technical_1987270.pdf,Ram Kewal Yadav,Internal,Raj Kumar Yadav,RAM KEWAL YADAV,12-Dec-2025 04:41 PM,finsummary_1987270.pdf (420.74 KB),AOC,"1,062",U P Rajya Vidyut Utpadan Nigam Ltd,Muzaffarnagar,No,1.0,Fee/PreQual/Technical,.pdf,Please Refer Tender Documents,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,T-16/EGD/MZN/2024-25,2025_UPJVN_1084498_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,21-Oct-2025 06:00 PM,21-Nov-2025 12:00 PM,21-Oct-2025 06:00 PM,20-Nov-2025 04:00 PM,NA ,NA ,21-Oct-2025 06:00 PM,20-Nov-2025 04:00 PM,24-Nov-2025 05:00 PM,1.0,RTGS - RTGS Payment,Executive Engineer,"195, Patel Nagar, New Mandi, Muzaffarnagar","16,400",No,fixed,,U P Rajya Vidyut Utpadan Nigam Ltd,Muzaffarnagar,Annual Overhauling of Machine no 05 BPH,"Annual Overhauling and Repair of Machine No. 05 at Bhola Power House. under EGD, Muzaffarnagar.",As per PQC ,NA ,,Miscellaneous Works,N/A ,Tender,180.0,60.0,Muzaffarnagar,251001.0,NA ,NA ,NA ,Muzaffarnagar,No ,No,AOC
,,,,,,,2,5689263,AKHILESH KUMAR CONTRACTOR,20-Nov-2025 02:44 PM,Rejected-Finance,Highest Rate,12-Dec-2025 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5685815,J.J. CONSTRACTION,18-Nov-2025 06:28 PM,Rejected-Finance,Higher Rate,12-Dec-2025 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
