Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Clearance of Internal section of Pratappur Minor from Km. 0.000 to Km. 2.100 in District Prayagraj,Clearance of Internal section of Pratappur Minor from Km. 0.000 to Km. 2.100 in District Prayagraj,Please refer Tender documents. ,NA ,"55,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Bara Tehshil,212107.0,NA ,NA ,NA ,Prayagraj,No ,No,"1,100",No,percentage,2.0%,Nil,Nil,18-Oct-2025 11:30 AM,30-Oct-2025 02:00 PM,18-Oct-2025 11:30 AM,30-Oct-2025 11:30 AM,NA ,NA ,18-Oct-2025 11:30 AM,30-Oct-2025 11:30 AM,06-Nov-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Date Extension,Date,,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",05/EE/2025-26,2025_UPIDC_1082971_16,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Executive Engineer,Baghla Canal Construction Division,589.0,Nil,Nil,No,AOC,Finance,ALL BID ADMITTED,PRADEEP KUMAR SINGH,29-Nov-2025 03:55 PM,,BOQ Comparative Chart,pradeep kumar singh,Internal,EE BELAN AND DIVISIONAL ACCOUNTANT,PRADEEP KUMAR SINGH,29-Nov-2025 03:58 PM,finsummary_1984535.pdf (23.61 KB),1.0,5638528.0,M/S ISHWAR ENTERPRISES,INR,"43,906",1,5638528,M/S ISHWAR ENTERPRISES,30-Oct-2025 01:36 AM,Accepted-AOC,AOC,11-Dec-2025 04:29 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",2025_UPIDC_1082971_16,05/EE/2025-26,Clearance of Internal section of Pratappur Minor from Km. 0.000 to Km. 2.100 in District Prayagraj,11-Dec-2025,"INR 43,906",10.0,PRADEEP KUMAR SINGH,11-Dec-2025 04:29 PM,AOCPRATAPPUR.pdf (761.00 KB),AGREEMENT,Technical,out 3 all bid admitted,PRADEEP KUMAR SINGH,31-Oct-2025 12:15 PM,,pradeep kumar singh,Internal,SATYA PRAKASH CHAUDHARY AND MOHD ANVAR,PRADEEP KUMAR SINGH,04-Nov-2025 03:24 PM,06-Nov-2025 11:00 AM,techsummary_1984535.pdf (214.69 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5632619,NAGESH CONSTRUCTION,30-Oct-2025 09:28 AM,Rejected-Finance,REJECT,29-Nov-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5638932,VIMLESH KUMAR TIWARI,30-Oct-2025 09:47 AM,Rejected-Finance,REJECT,29-Nov-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
