Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",03/EE/2025-26,2025_UPIDC_1085704_31,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,06-Dec-2025 10:00 AM,11-Dec-2025 03:00 PM,06-Dec-2025 12:00 PM,11-Dec-2025 02:00 PM,06-Dec-2025 12:00 PM ,11-Dec-2025 02:00 PM ,06-Dec-2025 12:00 PM,11-Dec-2025 02:00 PM,16-Dec-2025 04:30 PM,Executive Engineer,EGCCD6 Najibabad,1.0,Fee/PreQual/Technical,.pdf,NIT,Construction of Gul Crossing of Akbarabad Mr. at km. 3.450,Construction of Gul Crossing of Akbarabad Mr. at km. 3.450,Please refer tender documents ,NA ,"2,20,000",Civil Works - Canal,NA ,Tender,90.0,90.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,"5,000",No,fixed,,Nil,Nil,1.0,SBI Bank,177.0,Nil,Nil,No,AOC,1,5737169,CHHATAR PAL SINGH CONTRACTOR,11-Dec-2025 01:49 PM,Rejected-Finance,Lowest II,31-Dec-2025 04:51 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2025_UPIDC_1085704_31,03/EE/2025-26,Construction of Gul Crossing of Akbarabad Mr. at km. 3.450,Finance,03 Bidders Admitted in Financial bid,Trilok Chand,16-Dec-2025 05:08 PM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,31-Dec-2025 04:51 PM,finsummary_2018604.pdf (335.96 KB),1.0,5730673.0,M/S AJAYPAL SINGH CONTRACTOR,INR,"177,783.7",Technical,04 Bidders Admitted in Technical bid,Trilok Chand,12-Dec-2025 01:06 PM,,31-Dec-2025,"INR 177,783.7",90.0,Trilok Chand,31-Dec-2025 05:04 PM,15.pdf (354.00 KB),DOS 26.12.2025,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,16-Dec-2025 04:25 PM,16-Dec-2025 04:30 PM,techsummary_2018604.pdf (335.96 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5730673,M/S AJAYPAL SINGH CONTRACTOR,08-Dec-2025 09:41 PM,Accepted-AOC,Lowest I,31-Dec-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5734496,RISIPAL SINGH,10-Dec-2025 03:36 PM,Rejected-Technical,Documents incomplete,16-Dec-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5734458,VED PRAKASH,10-Dec-2025 03:23 PM,Rejected-Finance,Lowest III,31-Dec-2025 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
