S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,5633996.0,DEEPAK ELECTRICALS,INR,"436,611","U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",2025_UPJNM_1083653_1,669/Nivida/66 dated 13-10-2025,"Shifting, Loading, Carting and Unloading Installation, Testing, Commissioning and Dismantling after Mela of the Pumping Plant, Dozer, D.G. set and Stabilizer from Mela Store to different T/Wl site including cutting of the T/W cover in Magh Mela 2026",1,5641988,Anil kumar pandey,31-Oct-2025 03:45 PM,Rejected-AOC,L6,01-Dec-2025 07:17 PM,24-Dec-2025,"INR 1,973,211.75",180.0,SAURABH KUMAR,01-Dec-2025 07:17 PM,orderShiftingInstallation.pdf (2292.00 KB),AOC,Exeuctive Engineer,Internal,"Assistant Engineer (E/M),Assistant Engineer (Civil), Accountant and Computer",SAURABH KUMAR,12-Nov-2025 07:51 PM,14-Nov-2025 01:00 PM,techsummary_1985153.pdf (502.11 KB),Finance,Six Bid admitted for Financial bid opening of tender,SAURABH KUMAR,14-Nov-2025 02:40 PM,,BOQ Comparative Chart,Exeuctive Engineer,Internal,"Assistant Engineer(Civil),Assistant Engineer(E/M), Accountant and Computer",SAURABH KUMAR,01-Dec-2025 06:44 PM,finsummary_1985153.pdf (209.39 KB),Technical,Six bid admitted for technical bid opening of tender,SAURABH KUMAR,03-Nov-2025 05:54 PM,,AOC,1.0,BG - Bank Guarantee,1.0,Similar Nature of work,Technical Bid,,1.0,Fee/PreQual/Technical,.pdf,Technical Document,"Shifting, Loading, Carting and Unloading Installation, Testing, Commissioning and Dismantling after Mela of the Pumping Plant, Dozer, D.G. set and Stabilizer from Mela Store to different T/Wl site including cutting of the T/W cover in Magh Mela 2026","Shifting, Loading, Carting and Unloading Installation, Testing, Commissioning and Dismantling after Mela of the Pumping Plant, Dozer, D.G. set and Stabilizer from Mela Store to different T/Wl site including cutting of the T/W cover in Magh Mela 2026",As per tender document ,N.A ,,Electrical Works,N.A. ,Tender,120.0,180.0,PRAYAGRAJ,211007.0,NA ,NA ,NA ,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,No ,No,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",669/Nivida/66 dated 13-10-2025,2025_UPJNM_1083653_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,360","Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,No,"39,500",No,fixed,,"Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,17-Oct-2025 04:30 PM,01-Nov-2025 02:00 PM,17-Oct-2025 04:30 PM,31-Oct-2025 05:00 PM,17-Oct-2025 04:30 PM ,31-Oct-2025 03:00 PM ,17-Oct-2025 04:30 PM,31-Oct-2025 05:00 PM,14-Nov-2025 01:00 PM,Executive Engineer,office of Executive Engineer Construction Division(E/M)UPJN (U) Prayagraj,AOC
2.0,5641210.0,M/S SHIV RAMA TRADERS,INR,"389,634",,,,,2,5633996,DEEPAK ELECTRICALS,31-Oct-2025 09:43 AM,Accepted-AOC,L1,01-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,FDR - Fixed Deposit,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5642061.0,VIKAS ENGINEERING STORES,INR,"436,611",,,,,3,5641817,MAYUR ENTERPRISES,31-Oct-2025 02:10 PM,Rejected-AOC,L4,01-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5641210,M/S SHIV RAMA TRADERS,31-Oct-2025 12:43 PM,Accepted-AOC,L2,01-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5642120,SWAJAL CONSTRUCTION,31-Oct-2025 04:47 PM,Rejected-AOC,L5,01-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5642061,VIKAS ENGINEERING STORES,31-Oct-2025 04:07 PM,Accepted-AOC,L3,01-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
