Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
20-Nov-2025 01:00 PM,26-Nov-2025 03:00 PM,20-Nov-2025 01:00 PM,26-Nov-2025 01:00 PM,NA ,NA ,20-Nov-2025 01:00 PM,26-Nov-2025 01:00 PM,28-Nov-2025 02:00 PM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-II/2025-26,2025_UPIDC_1085715_121,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Earth Work in Silt Clearance and Scraping of Karauja Mr. from Km. 0.000 to Km. 1.200 and Andhipur Mr. from Km. 0.000 to Km. 2.850,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"84,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,559.0,Nil,Nil,No,"8,400",Yes,fixed,,Nil,Nil,ASSISTANT ENGINEER-II,ASSISTANT ENGINEER-II SHARDA SAHAYAK KHAND-32 AZAMGARH,1,Fee/PreQual/Technical,.pdf,e-Document,AOC,1.0,5702318.0,Ravindra Yadav,25-Nov-2025 02:49 PM,Accepted-AOC,L1,26-Dec-2025 09:36 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085715_121,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Karauja Mr. from Km. 0.000 to Km. 1.200 and Andhipur Mr. from Km. 0.000 to Km. 2.850,Technical,Admitted,ANURUDDHA VERMA,27-Nov-2025 08:29 PM,,1.0,5702318.0,Ravindra Yadav,INR,"81,663.85",A.P.V.,Internal,,ANURUDDHA VERMA,28-Nov-2025 01:03 PM,28-Nov-2025 02:00 PM,techsummary_2007206.pdf (483.61 KB),Finance,Admitted,ANURUDDHA VERMA,26-Dec-2025 09:02 PM,,BOQ Comparative Chart,26-Dec-2025,"INR 84,000",15.0,ANURUDDHA VERMA,26-Dec-2025 09:36 PM,Accepted.pdf (20.00 KB),A.P.V,Internal,,ANURUDDHA VERMA,26-Dec-2025 09:34 PM,finsummary_2007206.pdf (19.94 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
