Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Pramod Kumar,Internal,Akhilesh Kumar singh,Pramod Kumar,17-Nov-2025 02:38 PM,18-Nov-2025 10:00 AM,techsummary_1996994.pdf (84.76 KB),11-Dec-2025,"INR 191,224.37",25.0,Pramod Kumar,11-Dec-2025 12:40 PM,211.pdf (250.00 KB),L1,Technical,bid,Pramod Kumar,17-Nov-2025 02:19 PM,technical_1996994.pdf,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,24-Nov-2025 04:19 PM,finsummary_1996994.pdf (170.15 KB),Finance,BID,Pramod Kumar,24-Nov-2025 04:02 PM,finance_1996994.pdf,BOQ Comparative Chart,1.0,5665352.0,SHRI KRISHNA SHUKLA,INR,"191,224.37","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1085688_11,02/EE/2025-26,Earth work in silt clearance of DHAULI Mr. form km 0.000 km 7.400,1,5668131,M P Traders,12-Nov-2025 11:19 AM,Rejected-AOC,L2,11-Dec-2025 12:40 PM,AOC,1,Fee/PreQual/Technical,.pdf,NIT,EE S.N.K.-1 BALRAMPUR,EE S.N.K.-1 BALRAMPUR,589.0,Nil,Nil,No,"19,000",Yes,fixed,,Nil,Nil,06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,18-Nov-2025 10:00 AM,1.0,SBI Bank,Earth work in silt clearance of DHAULI Mr. form km 0.000 km 7.400,Earth work in silt clearance of DHAULI Mr. form km 0.000 km 7.400,Please refer Tender documents. ,NA ,"1,93,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Bahraich,271801.0,NA ,NA ,NA ,EE S.N.K.-1 BALRAMPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",02/EE/2025-26,2025_UPIDC_1085688_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5665352,SHRI KRISHNA SHUKLA,11-Nov-2025 08:22 PM,Accepted-AOC,L1,11-Dec-2025 12:40 PM,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
