Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",01/EE/2025-26,2025_UPIDC_1082531_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Bid opening date,Date,,14-Oct-2025 02:00 PM,21-Oct-2025 03:00 PM,14-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,NA ,NA ,14-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,24-Oct-2025 11:00 AM,Silt clearance work of Mohammadabad Dy. from km. 5.000 to km. 16.316,Silt clearance,Please refer Tender documents. ,NA ,"5,17,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Silt clearance work of Mohammadabad Dy. from km. 5,206244.0,NA ,NA ,NA ,"I.D. Auraiya, Dibiyapur",No ,No,266.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,tender document,"10,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"EE I.D.Auraiya, Dibiyapur","I.D.Auraiya, Dibiyapur",AOC,Finance,Admitted,SANJAY KUMAR,14-Nov-2025 10:41 AM,,BOQ Comparative Chart,EE,Internal,,SANJAY KUMAR,22-Oct-2025 11:50 AM,24-Oct-2025 11:00 AM,techsummary_1982566.pdf (258.39 KB),Technical,Admitted,SANJAY KUMAR,21-Oct-2025 06:10 PM,,EE,Internal,,SANJAY KUMAR,14-Nov-2025 11:42 AM,finsummary_1982566.pdf (1392.18 KB),14-Dec-2025,"INR 517,000",15.0,SANJAY KUMAR,03-Dec-2025 12:24 PM,mohammaddy.pdf (1107.00 KB),1.0,5619237.0,HIMNSHU TRADERS,INR,"355,403.8","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",2025_UPIDC_1082531_1,01/EE/2025-26,Silt clearance work of Mohammadabad Dy. from km. 5.000 to km. 16.316,1,5619337,ARUN KUMAR,21-Oct-2025 11:09 AM,Rejected-Finance,Higher Bid,14-Nov-2025 11:42 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5620786,ATUL YADAV CONTRACTOR,21-Oct-2025 10:13 AM,Rejected-Finance,Higher Bid,14-Nov-2025 11:42 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5620240,BHOLE BABA CONSTRUCTION,20-Oct-2025 01:13 PM,Rejected-Finance,Higher Bid,14-Nov-2025 11:42 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5619237,HIMNSHU TRADERS,20-Oct-2025 05:17 PM,Accepted-AOC,Lower Bid,03-Dec-2025 12:24 PM,AOC
