Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
Zp Amethi,Internal,,Ram Bachan Ram,16-Sep-2025 04:30 PM,16-Sep-2025 05:00 PM,techsummary_1940470.pdf (387.47 KB),Technical,Summary,Ram Bachan Ram,12-Sep-2025 04:15 PM,,16-Dec-2025,"INR 720,156.233",90.0,Vasu Krishna,16-Dec-2025 04:11 PM,ffffffffffffff.pdf (193.00 KB),1,5431318,Fair Deals,14-Aug-2025 07:30 PM,Accepted-AOC,Accepted,16-Dec-2025 04:11 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_82,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 82 Gram mangraura me pitch raod se karbla ke oor C.c.,Finance,Summary,Ram Bachan Ram,17-Sep-2025 04:44 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Ram Bachan Ram,27-Sep-2025 02:01 PM,finsummary_1940470.pdf (328.43 KB),1.0,5431318.0,Fair Deals,INR,"720,156.233",AOC,Work No 82 Gram mangraura me pitch raod se karbla ke oor C.c.,Work No 82 Gram mangraura me pitch raod se karbla ke oor C.c.,Please refer Tender documents. ,NA ,"7,20,877",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,851.0,AMA Zila Panchayat Amethi,Gauriganj Amethi,No,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 05:00 PM,1,DD - Demand Draft,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_82,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,"14,418",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC
,,,,,,,,,,,,,,,,,,2,5431809,Geeta Enteprises,14-Aug-2025 10:45 PM,Rejected-Finance,L3,27-Sep-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,3,5431717,M/S MATRI CHHAYA CONSTRUCTION,14-Aug-2025 09:59 PM,Rejected-Finance,L2,27-Sep-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
