S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,"10,600",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,FEE/ TECHNICAL DOCUMENT,"1,000",Nil,Nil,No,18-Oct-2025 10:00 AM,30-Oct-2025 11:00 AM,18-Oct-2025 10:00 AM,29-Oct-2025 04:00 PM,NA ,NA ,18-Oct-2025 10:00 AM,29-Oct-2025 04:00 PM,06-Nov-2025 04:00 PM,SILT CLEARANCE/SCRAPPING OF DEVGAON DY KM 0.00 TO 13.740,SILT CLEARANCE/SCRAPPING OF DEVGAON DY KM 0.00 TO 13.740,Please refer Tender documents. ,NA ,"5,30,000",Civil Works - Canal,NA ,Tender,90.0,30.0,UNNAO,209801.0,NA ,NA ,NA ,EE ID UNNAO,No ,No,EE ID UNNAO,NEAR SP OFFICE CIVIL LINES UNNAO,1.0,EXTENSION 1,Date,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",01/EE/2025-2026,2025_UPIDC_1083624_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Technical,admitted,Deepak Yadav,06-Nov-2025 01:39 PM,technical_1985770.pdf,DEEPAK YADAV,Internal,MUKESH VAISH VIVEK SRIVASTAVA,Deepak Yadav,07-Nov-2025 03:13 PM,finsummary_1985770.pdf (485.87 KB),Finance,admitted,Deepak Yadav,07-Nov-2025 01:41 PM,finance_1985770.pdf,BOQ Comparative Chart,DEEPAK YADAV,Internal,MUKESH VAISH VIVEK SRIVASTAVA,Deepak Yadav,06-Nov-2025 03:30 PM,06-Nov-2025 04:00 PM,techsummary_1985770.pdf (472.68 KB),13-Nov-2025,"INR 527,146",30.0,Deepak Yadav,11-Dec-2025 03:32 PM,devgaon.pdf (416.00 KB),admitted,1.0,5622183.0,M/S AMAR SINGH,INR,"527,146","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",2025_UPIDC_1083624_8,01/EE/2025-2026,SILT CLEARANCE/SCRAPPING OF DEVGAON DY KM 0.00 TO 13.740,1,5622183,M/S AMAR SINGH,22-Oct-2025 01:08 PM,Accepted-AOC,1,11-Dec-2025 03:32 PM,AOC
,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5622229,M/S OM PRAKASH,22-Oct-2025 03:10 PM,Rejected-AOC,2,11-Dec-2025 03:32 PM,AOC
