Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",02/EE/2025-26,2025_UPIDC_1082040_7,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Document( Contractor),14-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,31-Oct-2025 04:00 PM,677.0,Nil,Nil,No,"7,000",No,fixed,,Nil,Nil,Earth work in silt clearance And Scraping of Alampur Toda minor from km 0.000 to km 7.000 for the year 2025-26 (Rabi 1433 Fasli) (Lot-7),Earth work in silt clearance And Scraping of Alampur Toda minor from km 0.000 to km 7.000 for the year 2025-26 (Rabi 1433 Fasli),Please refer Tender documents. ,NA ,"3,51,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Bijnor,246701.0,NA ,NA ,NA ,I.D. Bijnor,No ,No,EE,I.D. Bijnor,AOC,Technical,All bids admitted,VIKAS AGRAWAL,21-Oct-2025 04:10 PM,,Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,31-Oct-2025 07:19 PM,finsummary_1981730.pdf (3998.57 KB),Finance,Four Bids received are admitted,VIKAS AGRAWAL,31-Oct-2025 06:12 PM,,BOQ Comparative Chart,Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,28-Oct-2025 03:10 PM,31-Oct-2025 04:00 PM,techsummary_1981730.pdf (3998.57 KB),10-Nov-2025,"INR 273,985.72",15.0,VIKAS AGRAWAL,04-Dec-2025 12:17 PM,AocLot07Alampurtoda.pdf (321.00 KB),Awarded To TYAGI JI CONTRACTOR,1,5618825,MANOJ CHAUDHARY,20-Oct-2025 09:00 AM,Rejected-AOC,L2,04-Dec-2025 12:17 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",2025_UPIDC_1082040_7,02/EE/2025-26,Earth work in silt clearance And Scraping of Alampur Toda minor from km 0.000 to km 7.000 for the year 2025-26 (Rabi 1433 Fasli) (Lot-7),1.0,5619591.0,TYAGI JI CONTRACTOR,INR,"273,985.72",AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5618353,M/S JAIVEER SINGH S/O N SINGH THEKEDAR,19-Oct-2025 11:44 AM,Rejected-AOC,L3,04-Dec-2025 12:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5618365,M/S MUNANDRA SINGH WORK CONTRACTOR,19-Oct-2025 11:48 AM,Rejected-AOC,L4,04-Dec-2025 12:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5619591,TYAGI JI CONTRACTOR,19-Oct-2025 08:17 PM,Accepted-AOC,L1,04-Dec-2025 12:17 PM,,,,,,,,,,AOC
