Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur||ID, kaushambhi",01/EE/2025-26,2025_UPIDC_1082163_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Patch repairing of KPC from Km. 0.000 to 3.060,Patch repairing of KPC from Km. 0.000 to 3.060,Technical and financial ,NA ,"7,48,000",Civil Works - Roads,NA ,Tender,90.0,15.0,Kaushambi,212207.0,Manjhanpur ,Exe. Eng. I.D. Kaushambi ,16-Oct-2025 11:00 AM ,Manjhanpur,No ,No,"1,016",Nil,Nil,No,1.0,SBI Bank,"15,000",No,fixed,,Nil,Nil,EE Id kaushambi,office of EE id Kaushambi,1.0,Fee/PreQual/Technical,.pdf,Technical bid,13-Oct-2025 10:00 AM,21-Oct-2025 02:00 PM,13-Oct-2025 10:00 AM,21-Oct-2025 12:00 PM,NA ,NA ,13-Oct-2025 10:00 AM,21-Oct-2025 12:00 PM,25-Oct-2025 10:30 AM,AOC,Finance,Three Bid Admitted,SUNDER LAL VERMA,25-Oct-2025 02:43 PM,,BOQ Comparative Chart,Sri sunder lal Verma EE ID Kaushambi,Internal,"Sunder lal Verma EE ID Kaushambi, Anand Divedi EE ID Fatehpur, Surendra Kumar Kaushal EE ID Kanpue Dehat, Vijay Mishra DAO ID Kaushambi",sunder lal verma,24-Oct-2025 06:12 PM,25-Oct-2025 10:30 AM,techsummary_1981589.pdf (29.14 KB),Technical,Admitted,SUNDER LAL VERMA,24-Oct-2025 11:37 AM,,Sri sunder lal Verma EE ID Kaushambi,Internal,"Anand Divedi EE ID Fatehpur, Surendra Kumar Kaushal EE ID Kanpue Dehat, Vijay Mishra DAO ID Kaushambi",sunder lal verma,07-Nov-2025 01:49 PM,finsummary_1981589.pdf (29.14 KB),07-Nov-2025,"INR 444,557.84",15.0,sunder lal verma,25-Dec-2025 11:27 AM,Lot1.pdf (446.00 KB),1.0,5620238.0,DIWAKAR SINGH CONTRACTOR,INR,"444,557.84","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur||ID, kaushambhi",2025_UPIDC_1082163_1,01/EE/2025-26,Patch repairing of KPC from Km. 0.000 to 3.060,1,5620238,DIWAKAR SINGH CONTRACTOR,20-Oct-2025 01:34 PM,Accepted-AOC,L1,25-Dec-2025 11:27 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5620248,M/S MILAN MACHINERY STORE,20-Oct-2025 06:37 PM,Rejected-Technical,Rate validity Not found,24-Oct-2025 06:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5620745,M/S Pushpa singh,21-Oct-2025 09:13 AM,Rejected-Finance,II Lowest,07-Nov-2025 01:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5620138,OMKAR ENTERPRISES,20-Oct-2025 04:53 PM,Rejected-Technical,Labour registration not found,24-Oct-2025 06:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5620434,Satya Prakash Singh,20-Oct-2025 05:09 PM,Rejected-Finance,III Lowest,07-Nov-2025 01:49 PM,AOC
