Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,18-Aug-2025 12:00 PM,25-Aug-2025 02:30 PM,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,NA ,NA ,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,17-Sep-2025 12:50 PM,Panchayati Raj Department||Zila Panchayat Amethi,244/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1065171_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,618.0,AMA Zila Panchayat Amethi,Gauriganj Amethi,No,1,DD - Demand Draft,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,"10,475",Yes,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Work No 10 Gram panchayat Dakhingaon me gauriganj - Mushafirkhana marg se Bhargav tiwari ka purwa tak lepan marammat,Work No 10 Gram panchayat Dakhingaon me gauriganj - Mushafirkhana marg se Bhargav tiwari ka purwa tak lepan marammat,Please refer Tender documents. ,NA ,"5,23,773",Civil Works - Others,NA ,Tender,30.0,30.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,AOC,1.0,5473110.0,M/S J.T.M ENTERPRISES,INR,"523,249.077",Zp Amethi,Internal,,Vasu Krishna,24-Sep-2025 03:14 PM,finsummary_1941711.pdf (261.52 KB),Finance,Summary,Ram Bachan Ram,18-Sep-2025 11:53 AM,,BOQ Comparative Chart,1,5473267,Ayodhya Associates,22-Aug-2025 02:38 PM,Rejected-Finance,L3,24-Sep-2025 03:14 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1065171_10,244/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 10 Gram panchayat Dakhingaon me gauriganj - Mushafirkhana marg se Bhargav tiwari ka purwa tak lepan marammat,26-Dec-2025,"INR 523,249.077",90.0,Vasu Krishna,26-Dec-2025 03:14 PM,ffffffffffffff.pdf (193.00 KB),Technical,Summary,Vasu Krishna,10-Sep-2025 04:51 PM,,Zp Amethi,Internal,,Vasu Krishna,17-Sep-2025 12:45 PM,17-Sep-2025 12:50 PM,techsummary_1941711.pdf (576.64 KB),AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5473110,M/S J.T.M ENTERPRISES,22-Aug-2025 02:16 PM,Accepted-AOC,Accepted,26-Dec-2025 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5472831,M/S SATYAM TRADERS,22-Aug-2025 12:56 PM,Rejected-Finance,L2,24-Sep-2025 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
