S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5625518.0,M/s M B CONSTRUTION AND SUPPLIERS,27-Oct-2025 11:57 AM,Rejected-Finance,L3,22-Dec-2025 05:56 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1081634_7,YEA/OSD(M)/2025/316 DT-25/09/2025,Supply Installation Testing Commissioning of 20 mtr 30mtr High mast LED Light at Sector -22D Sector-29 Sector-32 Sector-33 and 60mtr road in front of SDS Township yea (WC-EM-02),1.0,5632722.0,VASHISHTH READYMADE AND ELECTRONICES,INR,"3,042,230",31-Dec-2025,"INR 3,042,230",90.0,MAHRAM SINGH,31-Dec-2025 01:25 PM,aoc316_7.pdf (969.00 KB),AOC,Committee,Internal,Committee,MAHRAM SINGH,22-Dec-2025 05:56 PM,finsummary_1980516.pdf (116.37 KB),Technical,EVALUATION,MAHRAM SINGH,24-Nov-2025 01:33 PM,,Committee,Internal,Committee,MAHRAM SINGH,25-Nov-2025 12:41 PM,25-Nov-2025 12:45 PM,techsummary_1980516.pdf (672.21 KB),Finance,EVALUATION,MAHRAM SINGH,22-Dec-2025 03:51 PM,,BOQ Comparative Chart,AOC,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/316 DT-25/09/2025,2025_YEIDA_1081634_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,OSD(M),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,"91,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,Corrigendum,Date,,Supply Installation Testing Commissioning of 20 mtr 30mtr High mast LED Light at Sector -22D Sector-29 Sector-32 Sector-33 and 60mtr road in front of SDS Township yea (WC-EM-02),Supply Installation Testing Commissioning of 20 mtr 30mtr High mast LED Light at Sector -22D Sector-29 Sector-32 Sector-33 and 60mtr road in front of SDS Township yea (WC-EM-02),Please refer Tender documents. ,NA ,"45,47,429",Electrical Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,10-Oct-2025 06:55 PM,05-Nov-2025 11:00 AM,10-Oct-2025 06:55 PM,03-Nov-2025 05:00 PM,NA ,NA ,10-Oct-2025 06:55 PM,03-Nov-2025 05:00 PM,25-Nov-2025 12:45 PM,"1,045",Nil,Nil,No,AOC
2.0,5648525.0,SAI ELECTRICALS,03-Nov-2025 01:51 PM,Rejected-Finance,L2,22-Dec-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5632722.0,VASHISHTH READYMADE AND ELECTRONICES,27-Oct-2025 04:05 PM,Accepted-AOC,L1,31-Dec-2025 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
