Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
06-Dec-2025,"INR 1,015,590",90.0,Arpit Srivastava,06-Dec-2025 02:09 PM,LOI18.pdf (516.00 KB),As Par LOI,1.0,5468094.0,S R CONSTRUCTIONS,INR,"698,421.24",Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,2025_UPPCL_1051789_2,18/ECCD-I/ 2025-26,MandR of civil work in Indralok officer Hydel Colony No 4nd1 4nd23 4nd33 and 4nd34 and Indralok staff colony Res No 1nd76 2nd15 2nd60 2nd120 and 2nd127 Lko Plaster Repairing and External Painting tile work in bathroom and toilet sink cistern C,1,5490364,M/S JAI MAA CONSTRUCTION,25-Aug-2025 11:21 AM,Rejected-AOC,964810.50,06-Dec-2025 02:09 PM,Technical,Technical Summary,Arpit Srivastava,26-Aug-2025 04:46 PM,technical_1943840.pdf,SE,Internal,EE,Krishna Kumar,06-Sep-2025 12:14 PM,finsummary_1943840.pdf (512.46 KB),Finance,Financial Summary,Raj Kumar Jaiswal,03-Sep-2025 10:32 AM,finance_1943840.pdf,BOQ Comparative Chart,SE,Internal,ee,Arpit Srivastava,03-Sep-2025 10:19 AM,03-Sep-2025 10:20 AM,techsummary_1943840.pdf (554.19 KB),AOC,1.0,Date Corrigendum,Date,,18-Aug-2025 01:00 PM,26-Aug-2025 03:30 PM,18-Aug-2025 01:00 PM,25-Aug-2025 05:00 PM,NA ,NA ,18-Aug-2025 01:00 PM,25-Aug-2025 05:00 PM,03-Sep-2025 10:20 AM,MandR of civil work in Indralok officer Hydel Colony No 4nd1 4nd23 4nd33 and 4nd34 and Indralok staff colony Res No 1nd76 2nd15 2nd60 2nd120 and 2nd127 Lko Plaster Repairing and External Painting tile work in bathroom and toilet sink cistern C,MandR of civil work in Indralok officer Hydel Colony No 4nd1 4nd23 4nd33 and 4nd34 and Indralok staff colony Res No 1nd76 2nd15 2nd60 2nd120 and 2nd127 Lko Plaster Repairing and External Painting tile work in bathroom and toilet sink cistern C,NA ,NA ,"10,15,590",Civil Works,NA ,Tender,120.0,90.0,LUCKNOW,226024.0,NA ,NA ,NA ,"EE, ECCD-1 ALIGANJ LKO",No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,EE,"EE, ECCD-1 ALIGANJ LKO","1,770","EE, ECCD-1 ALIGANJ",Lucknow,No,1.0,RTGS - RTGS Payment,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,18/ECCD-I/ 2025-26,2025_UPPCL_1051789_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"20,500",No,fixed,,"EE, ECCD-1 ALIGANJ",Lucknow,AOC
,,,,,,,,,,,,,,,,2,5468094,S R CONSTRUCTIONS,21-Aug-2025 10:43 AM,Accepted-AOC,As Par Lowest Value,06-Dec-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PREQUAL DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5487161,S S B ENTERPRISES,24-Aug-2025 09:37 PM,Rejected-AOC,As Par Higher Value,06-Dec-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
