Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ASSISTANT ENGINEER,ASSISTANT ENGINEER-I SHARDA SAHAYAK KHAND-32 AZAMGARH,27-Oct-2025 10:00 AM,03-Nov-2025 12:30 PM,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,NA ,NA ,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,10-Nov-2025 10:30 AM,"11,200",Yes,fixed,,Nil,Nil,589.0,Nil,Nil,No,Earth Work in Silt Clearance and Scraping of Dudhnara Mr. from Km. 0.000 to Km. 4.300 and Gangatiya Mr. from Km. 0.000 to Km. 0.800,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"1,12,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-I/2025-26,2025_UPIDC_1085665_25,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,e-Document,AOC,1.0,5641696.0,M S CONSTRUCTION,INR,"83,434.84",A.SINGH,Internal,,ABHISHEK SINGH,28-Nov-2025 06:52 PM,finsummary_1990068.pdf (19.91 KB),Finance,all Admitted,ABHISHEK SINGH,28-Nov-2025 01:46 PM,,BOQ Comparative Chart,1,5647380,ANIL KUMAR YADAV,03-Nov-2025 02:22 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Nov-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085665_25,02/AE-I/2025-26,Earth Work in Silt Clearance and Scraping of Dudhnara Mr. from Km. 0.000 to Km. 4.300 and Gangatiya Mr. from Km. 0.000 to Km. 0.800,28-Nov-2025,"INR 112,000",15.0,ABHISHEK SINGH,18-Dec-2025 06:18 PM,Accepted.pdf (20.00 KB),Technical,2 Not Admitted and 3 Admitted,ABHISHEK SINGH,08-Nov-2025 02:00 PM,,A.SINGH,Internal,,ABHISHEK SINGH,08-Nov-2025 07:42 PM,10-Nov-2025 10:30 AM,techsummary_1990068.pdf (982.82 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,2,5642011,Ms A S Construction,01-Nov-2025 06:45 PM,Rejected-Finance,L2,28-Nov-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5641696,M S CONSTRUCTION,01-Nov-2025 07:27 PM,Accepted-AOC,L1,18-Dec-2025 06:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5644485,MS MANISH CONSTRCUTION,01-Nov-2025 09:08 PM,Rejected-Finance,L3,28-Nov-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5646436,Surendra Maurya,02-Nov-2025 07:22 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Nov-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
