Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender cost and E.M.D. RTGS/NEFT slip, Tender document photocopy of Pan card, GSTIN, experience copy",24-Sep-2025 10:00 AM,08-Oct-2025 01:00 PM,24-Sep-2025 10:00 AM,07-Oct-2025 05:00 PM,NA ,NA ,24-Sep-2025 10:00 AM,07-Oct-2025 05:00 PM,31-Oct-2025 12:00 PM,590.0,"EE, ETD NAINI ALLAHABAD",PRAYAGRAJ,Yes,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Allahabad,35/ETC-II(P)/2025-2026,2025_UPTCL_1076598_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"2,800",Yes,fixed,,"EE, ETD NAINI ALLAHABAD",PRAYAGRAJ,35/ETC-II(P)/2025-2026,"Supply of SF-6 gas in available cylinder at various 132 KV Sub Station, under ETD-III, Prayagraj.",Please refer Tender documents. ,NA ,"2,29,320",Electrical Work/ Equipment,NA ,Tender,120.0,60.0,220 KV S/S Sirathu Kaushambi,211002.0,NA ,NA ,NA ,Prayagraj,No ,No,Superintending Engineer,"Superintending Engineer, Electricity Transmission Circle-II, U.P. Power Transmission Corporation Ltd. 57- George Town, Prayagraj",AOC,Finance,PART IInd HAS BEEN OPENED OF E-T-NO.35,GYANENDRA KUMAR,31-Oct-2025 12:33 PM,finance_1966963.pdf,BOQ Comparative Chart,Chief Engineer,Internal,"S.A.O. , S.E.",GYANENDRA KUMAR,31-Oct-2025 11:40 AM,31-Oct-2025 12:00 PM,techsummary_1966963.pdf (33.95 KB),Technical,PART Ist HAS BEEN OPENED OF E-T-NO.34,GYANENDRA KUMAR,31-Oct-2025 11:34 AM,technical_1966963.pdf,Superintending Engineer,Internal,"S.A.O. , E.E.",GYANENDRA KUMAR,31-Oct-2025 12:36 PM,finsummary_1966963.pdf (34.26 KB),02-Dec-2025,"INR 98,176",60.0,GYANENDRA KUMAR,02-Dec-2025 05:25 PM,T35.pdf (1304.00 KB),"Supply of SF-6 gas in available cylinder at various 132 KV Sub Station, under ETD-III, Prayagraj.",1.0,5589519.0,Ajay Air Products Pvt. Ltd,INR,"98,176",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Allahabad,2025_UPTCL_1076598_1,35/ETC-II(P)/2025-2026,35/ETC-II(P)/2025-2026,1,5589519,Ajay Air Products Pvt. Ltd,07-Oct-2025 12:12 PM,Accepted-AOC,L1,02-Dec-2025 05:25 PM,AOC
2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5588255,Hi-tech power transmission,07-Oct-2025 12:10 PM,Rejected-AOC,L2,02-Dec-2025 05:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5589920,MODIPURAM ELECTRICAL & ENGINEERING WORKS PRIVATE LIMITED,07-Oct-2025 01:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Oct-2025 11:34 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5588307,SHASHI ENTERPRISES,07-Oct-2025 12:12 PM,Rejected-AOC,L3,02-Dec-2025 05:25 PM,AOC
