Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,"Bed and side scaraping and jungle clearance of Khutraiya mr First from km 0.000 to 3.365 and Rera Mr From km 0.000 to 1.600 and Asarwai Mr from km 0.000 to 1.000 Baijala Mr From km 0.000 to 1.400 Rehi Mr From km 0.000 to 2.412 ,Khutraiya mr Second","Bed and side scaraping and jungle clearance of Khutraiya mr First from km 0.000 to 3.365 and Rera Mr From km 0.000 to 1.600 and Asarwai Mr from km 0.000 to 1.000 Baijala Mr From km 0.000 to 1.400 Rehi Mr From km 0.000 to 2.412 ,Khutraiya mr Second",Please refer Tender documents. ,NA ,"3,28,000",Civil Works - Canal,NA ,Rate Contract,90.0,21.0,PRAYAGRAJ,211001.0,NA ,NA ,NA ,PRAYAGRAJ,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",03/EE/2025-26,2025_UPIDC_1083775_44,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER TONS PUMP CANAL DIV PRAYAGRAJ,EXECUTIVE ENGINEER TONS PUMP CANAL DIV PRAYAGRAJ,10-Nov-2025 03:30 PM,15-Nov-2025 03:30 PM,10-Nov-2025 03:30 PM,15-Nov-2025 03:30 PM,NA ,NA ,10-Nov-2025 03:30 PM,15-Nov-2025 03:30 PM,17-Nov-2025 06:55 PM,"6,560",Yes,percentage,2.0%,Nil,Nil,677.0,Nil,Nil,No,AOC,1.0,5677515.0,REKHA DEVI,INR,"327,149.4",Finance,all bid admitted,Pradeep Kumar Singh,15-Dec-2025 03:54 PM,,BOQ Comparative Chart,PRADEEP KUMAR SINGH,Internal,EESPCHAUDHARY AND DIV ACCOUNTANT,Pradeep Kumar Singh,15-Dec-2025 03:58 PM,finsummary_2000301.pdf (420.98 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",2025_UPIDC_1083775_44,03/EE/2025-26,"Bed and side scaraping and jungle clearance of Khutraiya mr First from km 0.000 to 3.365 and Rera Mr From km 0.000 to 1.600 and Asarwai Mr from km 0.000 to 1.000 Baijala Mr From km 0.000 to 1.400 Rehi Mr From km 0.000 to 2.412 ,Khutraiya mr Second",1,5677829,M/S MAHESHWAR PRASAD SHUKLA,14-Nov-2025 07:28 PM,Rejected-Finance,2nd,15-Dec-2025 03:58 PM,PRADEEP KUMAR SINGH,Internal,EE SP C,Pradeep Kumar Singh,17-Nov-2025 06:51 PM,17-Nov-2025 06:55 PM,techsummary_2000301.pdf (189.08 KB),24-Dec-2025,"INR 327,149.4",21.0,Pradeep Kumar Singh,24-Dec-2025 05:27 PM,(0.00 KB),AOC,Technical,all bid accepted,Pradeep Kumar Singh,17-Nov-2025 06:49 PM,technical_2000301.pdf,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5677515,REKHA DEVI,14-Nov-2025 06:02 PM,Accepted-AOC,AOC,24-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,AOC
