S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5664150.0,M/S SAI CONSTRUCTION,INR,"136,273","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||IDT, akbarpur",2025_UPIDC_1082741_2,1649/2025-26 Dt. 06-10-2025 T.N.No-02/EE/2025-26,Lot 18 Re-Tender E/W in Silt Clearance and Scrapping in Salempur Minor. From Km.0.000 to km. 5.850,1,5664500,DURG VIJAY SINGH,09-Nov-2025 09:51 PM,Rejected-Finance,Highest Bider,12-Nov-2025 07:47 PM,15-Nov-2025,"INR 136,273",15.0,Shobhit Kumar Kushwaha,24-Dec-2025 04:18 PM,LOT18.pdf (260.00 KB),M/s Sai Cons AOC,Executive Engineer,Internal,"Sri S.K.Kushwaha Executive Engineer Sri Rajnesh Gautam, Executive Engineer Sri Ajeet Barnwall Divisional Accounts Officer",Shobhit Kumar Kushwaha,11-Nov-2025 05:36 PM,12-Nov-2025 11:00 AM,techsummary_1996645.pdf (213.02 KB),Finance,"M/s Sai Cons is 1st Lowest Bider, M/s Durg Vijay singh and Gopal Cons, is Highest Bider",Shobhit Kumar Kushwaha,12-Nov-2025 06:08 PM,finance_1996645.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Sri S.K.Kushwaha Executive Engineer Sri Rajnesh Gautam, Executive Engineer Sri Ajeet Barnwall Divisional Accounts Officer",Shobhit Kumar Kushwaha,12-Nov-2025 07:47 PM,finsummary_1996645.pdf (213.02 KB),Technical,All bidder admitted,Shobhit Kumar Kushwaha,11-Nov-2025 05:32 PM,technical_1996645.pdf,AOC,1.0,SBI Bank,"Executive Engineer, I.D.Tanda Ambedkarnagar","Office of Executive Engineer, I.D.Tanda Ambedkarnagar",05-Nov-2025 10:00 AM,10-Nov-2025 01:00 PM,05-Nov-2025 10:00 AM,10-Nov-2025 11:00 AM,NA ,NA ,05-Nov-2025 10:00 AM,10-Nov-2025 11:00 AM,12-Nov-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Lot 18 E/W in Silt Clearance and Scrapping in Salempur Minor From Km.0.000 to km. 5.850.,Lot 18 Re-Tender E/W in Silt Clearance and Scrapping in Salempur Minor. From Km.0.000 to km. 5.850,Lot 18 Re-Tender E/W in Silt Clearance and Scrapping in Salempur Minor. From Km.0.000 to km. 5.850,Please refer Tender documents. ,NA ,"1,84,000",Civil Works - Canal,NA ,Rate Contract,90.0,15.0,Ambedkarnagar,224122.0,NA ,NA ,NA ,"Office of Executive Engineer, I.D.Tanda Ambedkarna",No ,No,677.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||IDT, akbarpur",1649/2025-26 Dt. 06-10-2025 T.N.No-02/EE/2025-26,2025_UPIDC_1082741_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"5,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,2,5664553,M/S GOPAL CONSTRUCTION COMPANY,09-Nov-2025 10:02 PM,Rejected-Finance,Highest Bider,12-Nov-2025 07:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,Lot 18 E/W in Silt Clearance and Scrapping in Salempur Minor From Km.0.000 to km. 5.850.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5664150,M/S SAI CONSTRUCTION,10-Nov-2025 09:29 AM,Accepted-AOC,Ist Lowest bidder,24-Dec-2025 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
