Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
437.0,AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Work No 104 Gramsabha Pasoeeya me krishn prasad ke ghar ke pass pitch road se Annusuchit basti ki oor Eet - soling,Work No 104 Gramsabha Pasoeeya me krishn prasad ke ghar ke pass pitch road se Annusuchit basti ki oor Eet - soling,Please refer Tender documents. ,NA ,"3,69,683",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,17-Sep-2025 01:20 PM,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_104,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,1.0,DD - Demand Draft,"7,394",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,AOC,1,5442128,M/ A S ENTERPRISES,18-Aug-2025 10:02 AM,Accepted-AOC,Accepted,17-Dec-2025 04:59 PM,Technical,Summary Uploaded,Vasu Krishna,17-Sep-2025 01:03 PM,technical_1940506.pdf,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_104,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 104 Gramsabha Pasoeeya me krishn prasad ke ghar ke pass pitch road se Annusuchit basti ki oor Eet - soling,1.0,5442128.0,M/ A S ENTERPRISES,INR,"369,276.479",Zp Amethi,Internal,,Vasu Krishna,17-Sep-2025 01:14 PM,17-Sep-2025 01:20 PM,techsummary_1940506.pdf (359.96 KB),Finance,Summary,Vasu Krishna,17-Sep-2025 01:38 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Ram Bachan Ram,27-Sep-2025 02:59 PM,finsummary_1940506.pdf (392.75 KB),17-Dec-2025,"INR 369,276.479",90.0,Vasu Krishna,17-Dec-2025 05:00 PM,ffffffffffffff.pdf (193.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,2.0,FDR - Fixed Deposit,,,,,,,AOC,2,5438827,M/S J S CONSTRUCTION,16-Aug-2025 06:49 PM,Rejected-Finance,L3,27-Sep-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,AOC,3,5441723,M/s KHURSHID CONSTRUCTION,17-Aug-2025 12:55 PM,Rejected-Finance,L3,27-Sep-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5439141,rajan trading company,16-Aug-2025 08:21 PM,Rejected-Finance,L2,27-Sep-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
