Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
A.P.V.,Internal,,ANURUDDHA VERMA,23-Nov-2025 07:01 PM,24-Nov-2025 09:00 AM,techsummary_1999880.pdf (404.47 KB),Technical,Admitted,ANURUDDHA VERMA,22-Nov-2025 10:00 PM,,24-Dec-2025,"INR 46,000",15.0,ANURUDDHA VERMA,24-Dec-2025 07:38 PM,82.pdf (364.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085715_82,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Mainuddinpur Mr. from Km. 0.000 to Km. 1.600,1.0,5674700.0,Shri Ramsingar,13-Nov-2025 08:47 PM,Accepted-AOC,L1,24-Dec-2025 07:38 PM,A.P.V,Internal,,ANURUDDHA VERMA,24-Dec-2025 07:35 PM,finsummary_1999880.pdf (364.44 KB),Finance,admitted,ANURUDDHA VERMA,24-Dec-2025 07:32 PM,,BOQ Comparative Chart,1.0,5674700.0,Shri Ramsingar,INR,"44,203.2",AOC,1,Fee/PreQual/Technical,.pdf,e-Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-II/2025-26,2025_UPIDC_1085715_82,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,ASSISTANT ENGINEER-II,ASSISTANT ENGINEER-II SHARDA SAHAYAK KHAND-32 AZAMGARH,10-Nov-2025 11:00 AM,17-Nov-2025 11:00 AM,10-Nov-2025 11:00 AM,15-Nov-2025 05:00 PM,NA ,NA ,10-Nov-2025 11:00 AM,15-Nov-2025 05:00 PM,24-Nov-2025 09:00 AM,1.0,SBI Bank,"4,600",Yes,fixed,,Nil,Nil,Earth Work in Silt Clearance and Scraping of Mainuddinpur Mr. from Km. 0.000 to Km. 1.600,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"46,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,559.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
