EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"95,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,03-Nov-2025 09:00 AM,11-Nov-2025 11:00 AM,03-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,NA ,NA ,03-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,14-Nov-2025 10:00 AM,"1,016",Nil,Nil,No,Silt clearance of Bhadri Dy. from Km 0.000 to Km 14.00 and Jungle clearance and scrapping work from Km from 14.00 to Km 20.950,Silt clearance of Bhadri Dy. from Km 0.000 to Km 14.00 and Jungle clearance and scrapping work from Km from 14.00 to Km 20.950,Please refer Tender documents. ,NA ,"9,44,000",Civil Works - Canal,NA ,Tender,15.0,NA ,pratapgarh,230001.0,NA ,NA ,NA ,Irrigation Divison Pratapgarh,No ,No,Executive Engineer,Executive Engineer Irrigation Divison Pratapgarh,1,Fee/PreQual/Technical,.pdf,tender document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",03/E.E/2025-26,2025_UPIDC_1087895_6,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Technical,ok,ARVIND VERMA,13-Nov-2025 09:52 PM,technical_1995587.pdf,Arvind verma,Internal,manish ranjan,ARVIND VERMA,18-Nov-2025 02:38 PM,finsummary_1995587.pdf (199.15 KB),Finance,ok,ARVIND VERMA,18-Nov-2025 01:05 PM,finance_1995587.pdf,BOQ Comparative Chart,Arvind verma,Internal,manish ranjan,ARVIND VERMA,13-Nov-2025 10:32 PM,14-Nov-2025 10:00 AM,techsummary_1995587.pdf (179.05 KB),18-Nov-2025,"INR 939,744.18",15.0,ARVIND VERMA,24-Dec-2025 02:13 PM,bhadri.pdf (167.00 KB),ok,1.0,5662622.0,AMARSHIVRAJ ENTERPRISES,INR,"939,744.18","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",2025_UPIDC_1087895_6,03/E.E/2025-26,Silt clearance of Bhadri Dy. from Km 0.000 to Km 14.00 and Jungle clearance and scrapping work from Km from 14.00 to Km 20.950,1,5662622,AMARSHIVRAJ ENTERPRISES,08-Nov-2025 04:26 PM,Accepted-AOC,ok,24-Dec-2025 02:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5663738,MS SHIVAM CONSTRUCTION,09-Nov-2025 02:01 PM,Rejected-Finance,higher bidder,18-Nov-2025 02:38 PM,AOC
