Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Technical,2 contractors have been participated and admitted to Technical Evaluation process.,Sanjay Mataray,18-Oct-2025 09:28 AM,,03-Dec-2025,"INR 240,147",30.0,Sanjay Mataray,03-Dec-2025 09:54 PM,AOC10.pdf (169.00 KB),AS PER BOQ,SANJAY MATARAY,Internal,BODHAI RAM,Sanjay Mataray,18-Oct-2025 12:06 PM,24-Oct-2025 10:00 AM,techsummary_1974285.pdf (179.19 KB),1,5606474,M/s Ayodhya Mishra,14-Oct-2025 11:28 AM,Rejected-Finance,AS PER BOQ,02-Dec-2025 08:37 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, deoria",2025_UPIDC_1079274_10,01/EE/2025-26 DT. 26-09-2025,Silt clearance and Bed scrapping,SANJAY MATARAY,Internal,BODHAI RAM,Sanjay Mataray,02-Dec-2025 08:37 PM,finsummary_1974285.pdf (179.19 KB),Finance,2 contractors have been participated and admitted to financial evaluation.,Sanjay Mataray,24-Oct-2025 03:24 PM,,BOQ Comparative Chart,1.0,5598472.0,M/S TRIPATHI CONSTRUCTION AND SUPPLIER,INR,"240,147",AOC,Silt clearance and Bed scrapping,silt clearance between km 0.000 to km 5.000 and Scraping between Km 5.000 to Km 7.100 on CHAUMUKHA DY,AS PER NIT ,NA ,"2,90,612",Civil Works - Canal,NA ,Tender,90.0,30.0,CHAUMUKHA DY,274001.0,NA ,NA ,NA ,OFFICE OF EE ID-2 DEORIA,No ,No,"6,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,BID DOCUMENTS,06-Oct-2025 10:00 AM,14-Oct-2025 02:00 PM,06-Oct-2025 10:00 AM,14-Oct-2025 12:00 PM,NA ,NA ,06-Oct-2025 10:00 AM,14-Oct-2025 12:00 PM,24-Oct-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, deoria",01/EE/2025-26 DT. 26-09-2025,2025_UPIDC_1079274_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,677.0,Nil,Nil,No,EE ID-2 DEORIA,OFFICE OF EE ID-2 DEORIA,AOC
,,,,,,,,,,,,,,,,,,,2,5598472,M/S TRIPATHI CONSTRUCTION AND SUPPLIER,13-Oct-2025 03:49 PM,Accepted-AOC,L1,03-Dec-2025 09:54 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
