Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
03-Nov-2025 09:00 AM,11-Nov-2025 11:00 AM,03-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,NA ,NA ,03-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,14-Nov-2025 10:00 AM,Executive Engineer,Executive Engineer Irrigation Divison Pratapgarh,Silt clearance of Sagra Dy from Km 0.000 to Km 15.00,Silt clearance of Sagra Dy from Km 0.000 to Km 15.00,Please refer Tender documents. ,NA ,"15,58,000",Civil Works - Canal,NA ,Tender,15.0,NA ,pratapgarh,230001.0,NA ,NA ,NA ,Irrigation Divison Pratapgarh,No ,No,1.0,Fee/PreQual/Technical,.pdf,tender document,1.0,SBI Bank,"1,104",Nil,Nil,No,"1,56,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",03/E.E/2025-26,2025_UPIDC_1087895_14,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5662588.0,M/s Raju Yadav,INR,"1,358,946.47",Arvind verma,Internal,manish ranjan,ARVIND VERMA,18-Nov-2025 03:01 PM,finsummary_1995599.pdf (164.03 KB),Finance,ok,ARVIND VERMA,18-Nov-2025 01:02 PM,finance_1995599.pdf,BOQ Comparative Chart,1,5664008,M/S G.S. CONSTRUCTION,10-Nov-2025 02:29 PM,Rejected-Finance,higher bidder,18-Nov-2025 03:01 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",2025_UPIDC_1087895_14,03/E.E/2025-26,Silt clearance of Sagra Dy from Km 0.000 to Km 15.00,24-Nov-2025,"INR 1,358,946.47",15.0,ARVIND VERMA,03-Dec-2025 03:29 PM,14.pdf (166.00 KB),ok,Technical,ok,ARVIND VERMA,13-Nov-2025 09:44 PM,technical_1995599.pdf,Arvind verma,Internal,manish ranjan,ARVIND VERMA,13-Nov-2025 10:42 PM,14-Nov-2025 10:00 AM,techsummary_1995599.pdf (178.04 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5662588,M/s Raju Yadav,10-Nov-2025 04:57 PM,Accepted-AOC,ok,03-Dec-2025 03:29 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5665477,M/S Ravindra Pratap Singh,10-Nov-2025 01:08 PM,Rejected-Finance,higher bidder,18-Nov-2025 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
