EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"37,929",Yes,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,Panchayati Raj Department||Zila Panchayat Amethi,244/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1065171_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,Work No 16 Primary pathsala Rambakshgarh se Jaunpur Branch tak lepan anurakshan kary,Work No 16 Primary pathsala Rambakshgarh se Jaunpur Branch tak lepan anurakshan kary,Please refer Tender documents. ,NA ,"18,96,452",Civil Works - Others,NA ,Tender,30.0,30.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,"2,237",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,1,DD - Demand Draft,18-Aug-2025 12:00 PM,25-Aug-2025 02:30 PM,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,NA ,NA ,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,17-Sep-2025 12:50 PM,AOC,1,5474619,M/S SHARDA CONSTRUCTION,25-Aug-2025 05:55 AM,Rejected-Finance,L2,24-Sep-2025 03:29 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1065171_16,244/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 16 Primary pathsala Rambakshgarh se Jaunpur Branch tak lepan anurakshan kary,1.0,5485887.0,SHREE BAJRANG DEV INFRASTRUCTURE,INR,"1,893,436.135",Zp Amethi,Internal,,Vasu Krishna,24-Sep-2025 03:29 PM,finsummary_1941736.pdf (313.14 KB),Finance,Summary,Ram Bachan Ram,18-Sep-2025 12:02 PM,,BOQ Comparative Chart,Technical,summary uploaded,Vasu Krishna,10-Sep-2025 04:58 PM,technical_1941736.pdf,26-Dec-2025,"INR 1,893,436.135",90.0,Vasu Krishna,26-Dec-2025 03:22 PM,ffffffffffffff.pdf (193.00 KB),Zp Amethi,Internal,,Vasu Krishna,17-Sep-2025 12:40 PM,17-Sep-2025 12:50 PM,techsummary_1941736.pdf (532.76 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,AOC,2,5485680,M/S SHRI AYODHYA ASSOCIATES,24-Aug-2025 05:52 PM,Rejected-Finance,L3,24-Sep-2025 03:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,AOC,3,5485887,SHREE BAJRANG DEV INFRASTRUCTURE,24-Aug-2025 08:14 PM,Accepted-AOC,L1,26-Dec-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
