Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
29-Nov-2025 11:30 AM,04-Dec-2025 04:00 PM,29-Nov-2025 11:30 AM,04-Dec-2025 03:00 PM,NA ,NA ,29-Nov-2025 11:30 AM,04-Dec-2025 03:00 PM,12-Dec-2025 04:00 PM,"2,52,000",No,fixed,,Nil,Nil,384.0,Nil,Nil,No,1.0,SBI Bank,Executive Engineer,ICD Firozabad Hq Shikohabad,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Restoration of Service Road from km 52.000 to 54.600 at Bhognipur Branch,Restoration of Service Road from km 52.000 to 54.600 at Bhognipur Branch,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Bhognipur Branch,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",06/EE/2025-26/1,2025_UPIDC_1094528_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,As per Tender Notice,SUNIL KUMAR,18-Dec-2025 05:11 PM,,BOQ Comparative Chart,Executive Engineer,Internal,"Accountant, EE",SUNIL KUMAR,10-Dec-2025 04:17 PM,12-Dec-2025 04:00 PM,techsummary_2012918.pdf (525.90 KB),Technical,As per tender notice,SUNIL KUMAR,06-Dec-2025 02:41 PM,,Executive Engineer,Internal,External,SUNIL KUMAR,19-Dec-2025 07:12 PM,finsummary_2012918.pdf (26.77 KB),19-Dec-2025,"INR 2,365,440",90.0,SUNIL KUMAR,19-Dec-2025 07:24 PM,1.pdf (772.00 KB),1,5720296,AK ENTERPRISES,04-Dec-2025 11:37 AM,Accepted-AOC,L1,19-Dec-2025 07:24 PM,1.0,5720296.0,AK ENTERPRISES,INR,"2,365,440","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1094528_1,06/EE/2025-26/1,Restoration of Service Road from km 52.000 to 54.600 at Bhognipur Branch,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5721145,M/S ANJUM AKHTAR CONTRACTOR AND SUPPLIERS,04-Dec-2025 02:50 PM,Rejected-Finance,L2,19-Dec-2025 07:12 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5720657,M/s SHRI MAHIPAL SINGH,04-Dec-2025 12:17 PM,Rejected-Technical,Not Qualified As per Tender Notice s,10-Dec-2025 04:17 PM,,,,,,,,,,AOC
