Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
266.0,Nil,Nil,No,EXECUTIVE ENGINEER,OFFICE OF THE EXECUTIVE ENGINEER AFZALGARH IRRIGATION DIVISION DHAMPUR,"14,000",No,fixed,,Nil,Nil,LOT 23 SCRAPING/SLUSH CLEARANCE OF THAKURDWARA DY. FROM KM. 20.000 TO KM. 37.200 IN FASLI RABI 1433 YEAR 2025-26,LOT 23 SCRAPING/SLUSH CLEARANCE OF THAKURDWARA DY. FROM KM. 20.000 TO KM. 37.200 IN FASLI RABI 1433 YEAR 2025-26,AS PER NIT ,NA ,"6,80,000",Civil Works,NA ,Tender,90.0,15.0,MORADABAD,244001.0,NA ,NA ,NA ,DHAMPUR,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,17-Oct-2025 01:00 PM,24-Oct-2025 11:30 AM,17-Oct-2025 01:00 PM,24-Oct-2025 11:00 AM,NA ,NA ,17-Oct-2025 01:00 PM,24-Oct-2025 11:00 AM,25-Oct-2025 02:00 PM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",03/EEAID/2025-26,2025_UPIDC_1079237_50,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5623219.0,M/S TEJPAL SINGH CONTRACTOR,INR,"671,160",Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,02-Nov-2025 09:36 PM,finsummary_1984860.pdf (478.85 KB),Finance,Summary,avadhesh kumar sharma,25-Oct-2025 10:17 PM,,BOQ Comparative Chart,1,5623219,M/S TEJPAL SINGH CONTRACTOR,23-Oct-2025 03:17 PM,Accepted-AOC,accepted,25-Dec-2025 01:36 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",2025_UPIDC_1079237_50,03/EEAID/2025-26,LOT 23 SCRAPING/SLUSH CLEARANCE OF THAKURDWARA DY. FROM KM. 20.000 TO KM. 37.200 IN FASLI RABI 1433 YEAR 2025-26,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,25-Oct-2025 12:21 PM,25-Oct-2025 02:00 PM,techsummary_1984860.pdf (396.91 KB),03-Nov-2025,"INR 671,160",15.0,avadhesh kumar sharma,25-Dec-2025 01:36 PM,34.pdf (445.00 KB),Ag.No. 34/EE/2025-26 DATE 31.10.2025 TEJPAL SINGH S/O SHRI CHHADAMMILAL,Technical,Summary,avadhesh kumar sharma,25-Oct-2025 11:58 AM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5623169,RAM GOPAL THEKEDAR,23-Oct-2025 02:55 PM,Rejected-AOC,rejected,25-Dec-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
