S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5424904.0,VIZICON,INR,"16,639,742",Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE Electrical and Maintenance Unit,2025_UPPCL_1061195_1,01/EANDM/SBE/2025-26,Supply Installation Testing and Commissioning of Staircase and Lift Pressurization System at Shakti Bhawan Head Quarter and Extension Multistory Buildings and Smoke Extraction System at Shakti Bhawan Extension Building,1,5422843,Jai Mata di Power and Construction Co.,20-Aug-2025 01:29 PM,Rejected-AOC,L3,30-Dec-2025 01:00 PM,01-Jan-2026,"INR 16,639,742",90.0,Anurag Kumar Saxena,30-Dec-2025 12:58 PM,Vizicon_workorder.pdf (1322.00 KB),L1 Bidder-M/s Vizicon,1.0,Correct Technical Summary,Correct Technical Summary,19-Sep-2025 11:40 AM,Technical_01.pdf ,109.9,Technical Opening,MD UPPCl,Internal,"Director P and A, Director Finance, Chief Engineer",Anurag Kumar Saxena,19-Sep-2025 12:28 PM,finsummary_1933488.pdf (1621.02 KB),Technical,Financial Summary,Anurag Kumar Saxena,19-Sep-2025 11:56 AM,technical_1933488.pdf,MD UPPCl,Internal,"Director PandA, Director finance, Chief Engineer",Anurag Kumar Saxena,19-Sep-2025 12:11 PM,19-Sep-2025 12:15 PM,techsummary_1933488.pdf (1621.02 KB),Finance,financial Summary,MAYANK DWIVEDI,19-Sep-2025 12:19 PM,finance_1933488.pdf,BOQ Comparative Chart,AOC,1.0,RTGS - RTGS Payment,"4,10,000",No,fixed,,Executive Engineer,Lucknow,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,1.0,Corrigendum 01,Date,,30-Jul-2025 06:00 PM,21-Aug-2025 12:00 PM,30-Jul-2025 06:00 PM,20-Aug-2025 02:00 PM,NA ,NA ,30-Jul-2025 06:00 PM,20-Aug-2025 02:00 PM,19-Sep-2025 12:15 PM,"11,800",Executive Engineer,Lucknow,No,Executive Engineer,E And M Unit Pension Cell Shakti Bhawan Extension,Supply Installation Testing and Commissioning of Staircase and Lift Pressurization System at Shakti Bhawan Head Quarter and Extension Multistory Buildings and Smoke Extraction System at Shakti Bhawan Extension Building,Supply Installation Testing and Commissioning of Staircase and Lift Pressurization System at Shakti Bhawan Head Quarter and Extension Multistory Buildings and Smoke Extraction System at Shakti Bhawan Extension Building,please refer tender documents ,NA ,,Civil Works - Others,NA ,Tender,180.0,90.0,Lucknow,226001.0,NA ,NA ,NA ,E And M Unit Pension Cell Shakti Bhawan Extension,No ,No,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE Electrical and Maintenance Unit,01/EANDM/SBE/2025-26,2025_UPPCL_1061195_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,2,5426166,KRISHNA REFRIGERATION,13-Aug-2025 01:23 PM,Rejected-AOC,L2,30-Dec-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5424904,VIZICON,12-Aug-2025 11:03 PM,Accepted-AOC,L1,30-Dec-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
