Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,18-Nov-2025 06:55 PM,19-Nov-2025 10:30 AM,techsummary_1998274.pdf (195.86 KB),06-Dec-2025,"INR 66,639.56",10.0,akhilesh kumar singh,17-Dec-2025 11:22 AM,AOCamwamr.pdf (763.00 KB),Technical,TECHNICAL SUMMARY REPORT,akhilesh kumar singh,18-Nov-2025 05:18 PM,technical_1998274.pdf,AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,06-Dec-2025 09:03 PM,finsummary_1998274.pdf (195.86 KB),Finance,Financial Summary Report,akhilesh kumar singh,05-Dec-2025 07:10 PM,finance_1998274.pdf,BOQ Comparative Chart,1.0,5671628.0,RAMTIRATH MISHRA (RAMTIRATH MISHRA CONTRACTOR),INR,"66,639.56",1,5671638,M/S ANAND KUMAR,13-Nov-2025 11:13 PM,Rejected-Finance,L2,06-Dec-2025 09:03 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2025_UPIDC_1083668_55,01/EE/2025-26,Silt Clearance/Scraping work of Amwa Minor (km 0.00 to 2.200),AOC,07-Nov-2025 10:00 AM,14-Nov-2025 03:00 PM,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,NA ,NA ,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,19-Nov-2025 10:30 AM,559.0,Nil,Nil,No,Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,1.0,SBI Bank,Silt Clearance/Scraping work of Amwa Minor (km 0.00 to 2.200),Silt Clearance/Scraping work of Amwa Minor (km 0.00 to 2.200),Please refer Tender documents. ,NA ,"67,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Tulsipur Balrampur,271210.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,1,Fee/PreQual/Technical,.pdf,Tendernotice,"6,700",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",01/EE/2025-26,2025_UPIDC_1083668_55,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5671628,RAMTIRATH MISHRA (RAMTIRATH MISHRA CONTRACTOR),13-Nov-2025 11:03 PM,Accepted-AOC,AOC,17-Dec-2025 11:22 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
