Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
15-Dec-2025,"INR 1,247,232.982",90.0,Vasu Krishna,15-Dec-2025 02:13 PM,ffffffffffffff.pdf (193.00 KB),Technical,Summary,Ram Bachan Ram,12-Sep-2025 03:46 PM,,Zp Amethi,Internal,,Ram Bachan Ram,18-Sep-2025 12:21 PM,18-Sep-2025 12:25 PM,techsummary_1939239.pdf (276.85 KB),1.0,5443082.0,Divya Construction,INR,"1,247,232.982",Zp Amethi,Internal,,Vasu Krishna,29-Sep-2025 04:01 PM,finsummary_1939239.pdf (539.15 KB),Finance,Summary,Ram Bachan Ram,22-Sep-2025 11:37 AM,,BOQ Comparative Chart,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_26,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 26 Gram sabha lakhna basantpur me bab ke purwa Ahooree sampark marg se primary vidyalay tak C.C. kary,1,5443082,Divya Construction,17-Aug-2025 04:06 PM,Accepted-AOC,Accepted,15-Dec-2025 02:13 PM,AOC,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,18-Sep-2025 12:25 PM,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_26,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,"24,975",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,Work No 26 Gram sabha lakhna basantpur me bab ke purwa Ahooree sampark marg se primary vidyalay tak C.C. kary,Work No 26 Gram sabha lakhna basantpur me bab ke purwa Ahooree sampark marg se primary vidyalay tak C.C. kary,Please refer Tender documents. ,NA ,"12,48,731",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,1,DD - Demand Draft,"1,474",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5443047,M/S RAM RANI ENTERPRISES,17-Aug-2025 04:16 PM,Rejected-Finance,L2,29-Sep-2025 04:01 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5443220,M/S SHRI AYODHYA ASSOCIATES,17-Aug-2025 04:10 PM,Rejected-Finance,L2,29-Sep-2025 04:01 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,AOC
