Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
SILT CLEARENCE OF SEMARIYA MR. 0.000 TO 2.150 AND CHAHLAR MR. 0.000 TO 2.950,SILT CLEARENCE OF SEMARIYA MR. 0.000 TO 2.150 AND CHAHLAR MR. 0.000 TO 2.950,Plz refer Tender Documents ,NA ,"81,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Bahraich,271801.0,NA ,NA ,NA ,"Executive Engineer, Saryu Nahar Khand-I, Bahraich",No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",03/EE/2025-26,2025_UPIDC_1082147_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,559.0,Nil,Nil,No,13-Oct-2025 09:00 AM,18-Oct-2025 04:30 PM,13-Oct-2025 11:00 AM,18-Oct-2025 04:00 PM,NA ,NA ,13-Oct-2025 11:00 AM,18-Oct-2025 04:00 PM,06-Nov-2025 01:00 PM,"1,620",Yes,fixed,,Nil,Nil,Executive Egnineer,"Office of the Executive Engineer, Saryu Nahar Khand-I, Bahraich",AOC,Executive Engineer,Internal,EE_SNK4BRH_and_DAO_SNKIBRH,HAESH KUMAR,04-Nov-2025 07:50 PM,06-Nov-2025 01:00 PM,techsummary_1981493.pdf (189.11 KB),Finance,BOS,HAESH KUMAR,08-Nov-2025 02:22 PM,finance_1981493.pdf,BOQ Comparative Chart,Executive Engineer,Internal,EE_SNK4BRH_and_DAO_SNK1BRH,HAESH KUMAR,08-Nov-2025 02:25 PM,finsummary_1981493.pdf (423.57 KB),Technical,Bos,HAESH KUMAR,19-Oct-2025 12:55 PM,technical_1981493.pdf,1.0,5615822.0,M/S PAVAN KUMAR SINGH,18-Oct-2025 01:58 PM,Rejected-Finance,L2,08-Nov-2025 02:25 PM,1.0,5615341.0,Ram Charan Verma,INR,"77,455.83","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",2025_UPIDC_1082147_2,03/EE/2025-26,SILT CLEARENCE OF SEMARIYA MR. 0.000 TO 2.150 AND CHAHLAR MR. 0.000 TO 2.950,14-Nov-2025,"INR 77,455.83",20.0,HAESH KUMAR,03-Dec-2025 05:03 PM,1082147_2.pdf (500.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Bid Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5615341.0,Ram Charan Verma,18-Oct-2025 01:13 PM,Accepted-AOC,AOC,03-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
