Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Technical,all Admitted,Harshendra Gupta,24-Nov-2025 04:00 PM,,19-Dec-2025,"INR 2,500,000",15.0,Harshendra Gupta,19-Dec-2025 04:31 PM,Accepted.pdf (20.00 KB),H. Gupta,Internal,,Harshendra Gupta,24-Nov-2025 04:09 PM,26-Nov-2025 12:30 PM,techsummary_2004820.pdf (335.48 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1084482_30,03/E.E./2025-26,Earth Work in Silt Clearance/Scraping of Kapsa Dy. from Km. 0.000 to Km. 13.000,1,5693070,MS SURESH CONSTRUCTION,22-Nov-2025 10:18 AM,Accepted-AOC,L1,19-Dec-2025 04:31 PM,H. Gupta,Internal,,Harshendra Gupta,19-Dec-2025 03:25 PM,finsummary_2004820.pdf (19.53 KB),Finance,ALL Admitted,Harshendra Gupta,19-Dec-2025 03:09 PM,,BOQ Comparative Chart,1.0,5693070.0,MS SURESH CONSTRUCTION,INR,"187,026.61",AOC,"27,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,e-Document,17-Nov-2025 01:00 PM,22-Nov-2025 01:30 PM,17-Nov-2025 01:00 PM,22-Nov-2025 01:00 PM,NA ,NA ,17-Nov-2025 01:00 PM,22-Nov-2025 01:00 PM,26-Nov-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",03/E.E./2025-26,2025_UPIDC_1084482_30,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EXECTIVE ENGINEER,EXECTIVE ENGINEER Sharda Sahayak Khand 32 Azamgarh,177.0,Nil,Nil,No,Earth Work in Silt Clearance/Scraping of Kapsa Dy. from Km. 0.000 to Km. 13.000,Earth Work in Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"2,70,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5692984,Surendra Maurya,22-Nov-2025 09:22 AM,Rejected-AOC,L2,19-Dec-2025 04:31 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
