Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
15-Dec-2025,"INR 1,744,988.385",90.0,Vasu Krishna,15-Dec-2025 02:20 PM,ffffffffffffff.pdf (193.00 KB),Technical,Summary,Ram Bachan Ram,12-Sep-2025 03:47 PM,,Zp Amethi,Internal,,Ram Bachan Ram,18-Sep-2025 12:18 PM,18-Sep-2025 12:20 PM,techsummary_1939315.pdf (289.01 KB),Zp Amethi,Internal,,Vasu Krishna,29-Sep-2025 04:15 PM,finsummary_1939315.pdf (384.98 KB),Finance,Summary,Ram Bachan Ram,22-Sep-2025 11:49 AM,,BOQ Comparative Chart,1.0,5431561.0,M/S MATRI CHHAYA CONSTRUCTION,INR,"1,744,988.385",Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_31,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 31 Gramsabha shabajpur me Gadhamafi pitch road se gopal Baba hote hue sultanpur - Gauriganj sampark marg ki oor eet- soling,1,5431389,Fair Deals,14-Aug-2025 08:00 PM,Rejected-Finance,L3,29-Sep-2025 04:15 PM,AOC,"34,935",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_31,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,18-Sep-2025 12:20 PM,Work No 31 Gramsabha shabajpur me Gadhamafi pitch road se gopal Baba hote hue sultanpur - Gauriganj sampark marg ki oor eet- soling,Work No 31 Gramsabha shabajpur me Gadhamafi pitch road se gopal Baba hote hue sultanpur - Gauriganj sampark marg ki oor eet- soling,Please refer Tender documents. ,NA ,"17,46,735",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,1.0,Fee/PreQual/Technical,.pdf,Technical,"2,061",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5431825,Geeta Enteprises,14-Aug-2025 10:56 PM,Rejected-Finance,L2,29-Sep-2025 04:15 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,2,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5431561,M/S MATRI CHHAYA CONSTRUCTION,14-Aug-2025 09:16 PM,Accepted-AOC,Accepted,15-Dec-2025 02:20 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC
