Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,19-Nov-2025 02:20 PM,1,Fee/PreQual/Technical,.pdf,NIT,EE S.N.K.-1 BALRAMPUR,EE S.N.K.-1 BALRAMPUR,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",01/EE/2025-26,2025_UPIDC_1084460_35,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"23,000",Yes,fixed,,Nil,Nil,589.0,Nil,Nil,No,Earth work in silt clearance/Scarping of Dasiyapur Dy form km 0.000 km 8.800,Earth work in silt clearance/Scarping of Dasiyapur Dy form km 0.000 km 8.800,Please refer Tender documents. ,NA ,"2,30,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Shrawasti,271805.0,NA ,NA ,NA ,EE S.N.K.-1 BALRAMPUR,No ,No,AOC,1,5668126,M P Traders,11-Nov-2025 08:47 PM,Rejected-AOC,L2,11-Dec-2025 12:57 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084460_35,01/EE/2025-26,Earth work in silt clearance/Scarping of Dasiyapur Dy form km 0.000 km 8.800,Finance,L1,Pramod Kumar,22-Nov-2025 03:29 PM,finance_1996950.pdf,BOQ Comparative Chart,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,24-Nov-2025 03:48 PM,finsummary_1996950.pdf (170.15 KB),1.0,5665293.0,SHRI KRISHNA SHUKLA,INR,"228,256.83",Technical,bid,Pramod Kumar,18-Nov-2025 02:32 PM,technical_1996950.pdf,11-Dec-2025,"INR 228,256.83",25.0,Pramod Kumar,11-Dec-2025 12:57 PM,35.pdf (217.00 KB),L1,Pramod Kumar,Internal,Akhilesh Kumar Singh,Pramod Kumar,19-Nov-2025 02:19 PM,19-Nov-2025 02:20 PM,techsummary_1996950.pdf (170.15 KB),AOC
,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5665293,SHRI KRISHNA SHUKLA,11-Nov-2025 08:14 PM,Accepted-AOC,L1,11-Dec-2025 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
