Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,"10,800",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",01/EE/2025-26,2025_UPIDC_1083668_60,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,589.0,Nil,Nil,No,07-Nov-2025 10:00 AM,14-Nov-2025 03:00 PM,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,NA ,NA ,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,19-Nov-2025 10:30 AM,1,Fee/PreQual/Technical,.pdf,Tendernotice,Silt Clearance/Scraping work of Malda Mr (Between km 0.00 to 4.200),Silt Clearance/Scraping work of Malda Mr (Between km 0.00 to 4.200),Please refer Tender documents. ,NA ,"1,08,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Tulsipur Balrampur,271210.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,AOC,AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,06-Dec-2025 08:52 PM,finsummary_1998283.pdf (195.86 KB),Finance,Financial Summary Report,akhilesh kumar singh,05-Dec-2025 07:25 PM,finance_1998283.pdf,BOQ Comparative Chart,1.0,5671520.0,M/S ANAND KUMAR,INR,"106,930",1,5671520,M/S ANAND KUMAR,12-Nov-2025 06:28 PM,Accepted-AOC,AOC,24-Dec-2025 12:55 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2025_UPIDC_1083668_60,01/EE/2025-26,Silt Clearance/Scraping work of Malda Mr (Between km 0.00 to 4.200),06-Dec-2025,"INR 106,930",10.0,akhilesh kumar singh,24-Dec-2025 12:55 PM,AOCMaldamr.pdf (1039.00 KB),Technical,Technical summary report,akhilesh kumar singh,18-Nov-2025 06:28 PM,technical_1998283.pdf,AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,18-Nov-2025 07:24 PM,19-Nov-2025 10:30 AM,techsummary_1998283.pdf (195.86 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5671617,RAMTIRATH MISHRA (RAMTIRATH MISHRA CONTRACTOR),13-Nov-2025 10:49 PM,Rejected-Finance,L2,06-Dec-2025 08:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
