Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,1 Not Admitted and 2 Admitted,Vinay Kumar Singh,21-Nov-2025 12:05 AM,,20-Dec-2025,"INR 130,000",15.0,Vinay Kumar Singh,20-Dec-2025 09:20 PM,51.pdf (362.00 KB),V.K. SINGH,Internal,,Vinay Kumar Singh,21-Nov-2025 12:51 AM,21-Nov-2025 09:00 AM,techsummary_2001870.pdf (811.09 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086698_51,04/AE-IV/2025-26,"Earth Work in Silt Clearance/Scraping of Jasada Mr. from Km. 0.000 to Km. 4.000, and Narsinghpur Mr. from Km. 0.000 to Km. 1.700",1,5684511,ANIL KUMAR YADAV,18-Nov-2025 11:11 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Nov-2025 12:05 AM,V.K. Singh,Internal,,Vinay Kumar Singh,20-Dec-2025 09:17 PM,finsummary_2001870.pdf (20.18 KB),Finance,all Admitted,Vinay Kumar Singh,20-Dec-2025 08:19 PM,,BOQ Comparative Chart,1.0,5681901.0,KHUDDI RAM,INR,"87,012.64",AOC,1.0,SBI Bank,13-Nov-2025 10:00 AM,19-Nov-2025 10:30 AM,13-Nov-2025 10:30 AM,18-Nov-2025 05:00 PM,NA ,NA ,13-Nov-2025 10:30 AM,18-Nov-2025 05:00 PM,21-Nov-2025 09:00 AM,"Earth Work in Silt Clearance/Scraping of Jasada Mr. from Km. 0.000 to Km. 4.000, and Narsinghpur Mr. from Km. 0.000 to Km. 1.700",Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,30,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1.0,Fee/PreQual/Technical,.pdf,e-Document,"13,000",Yes,fixed,,Nil,Nil,ASSISTANT ENGINEER-IV,ASSISTANT ENGINEER-IV SHARDA SAHAYAK KHAND-32 AZAMGARH,89.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-IV/2025-26,2025_UPIDC_1086698_51,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5681901,KHUDDI RAM,17-Nov-2025 12:25 AM,Accepted-AOC,L1,20-Dec-2025 09:20 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,5685317,M/S SHRI RAM SINGH,18-Nov-2025 01:37 PM,Rejected-AOC,L2,20-Dec-2025 09:20 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
