Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
pradeep kumar singh,Internal,SATYA PRAKASH CHAUDHARY AND MOHD ANVAR,PRADEEP KUMAR SINGH,04-Nov-2025 04:04 PM,06-Nov-2025 11:00 AM,techsummary_1984825.pdf (242.85 KB),09-Dec-2025,"INR 135,327",10.0,PRADEEP KUMAR SINGH,09-Dec-2025 04:35 PM,AOCBTC.pdf (812.00 KB),AGREEMENT,Technical,4 bid admitted,PRADEEP KUMAR SINGH,31-Oct-2025 12:38 PM,,Finance,ALL BID ADMITTED,PRADEEP KUMAR SINGH,29-Nov-2025 02:12 PM,,BOQ Comparative Chart,pradeep kumar singh,Internal,EE BELAN AND DIV ACCOUNTANT,PRADEEP KUMAR SINGH,29-Nov-2025 02:19 PM,finsummary_1984825.pdf (23.68 KB),1.0,5633174.0,REENA CONSTRUCTION,INR,"135,327",1,5638744,J.K. CONSTRUCTION,30-Oct-2025 07:46 AM,Rejected-Finance,REJECT,29-Nov-2025 02:19 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",2025_UPIDC_1082971_23,05/EE/2025-26,Scraping and Jungle Clearance of Baghla Tank Canal from Km. 0.000 to Km. 6.200 in District Prayagraj,AOC,1.0,Date Extension,Date,,677.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Scraping and Jungle Clearance of Baghla Tank Canal from Km. 0.000 to Km. 6.200 in District Prayagraj,Scraping and Jungle Clearance of Baghla Tank Canal from Km. 0.000 to Km. 6.200 in District Prayagraj,Please refer Tender documents. ,NA ,"1,85,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Bara Tehshil,212107.0,NA ,NA ,NA ,Prayagraj,No ,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",05/EE/2025-26,2025_UPIDC_1082971_23,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"3,700",No,percentage,2.0%,Nil,Nil,Executive Engineer,Baghla Canal Construction Division,18-Oct-2025 11:30 AM,30-Oct-2025 02:00 PM,18-Oct-2025 11:30 AM,30-Oct-2025 11:30 AM,NA ,NA ,18-Oct-2025 11:30 AM,30-Oct-2025 11:30 AM,06-Nov-2025 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5635845,MOON ENTERPRISES,28-Oct-2025 08:24 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,04-Nov-2025 04:04 PM,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5632794,M/S ATHARV & AARNAV ENTERPRISES,27-Oct-2025 06:12 PM,Rejected-Finance,REJECT,29-Nov-2025 02:19 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5633174,REENA CONSTRUCTION,27-Oct-2025 07:02 PM,Accepted-AOC,AOC,09-Dec-2025 04:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
