Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
89.0,Nil,Nil,No,1.0,SBI Bank,Earth Work in Silt Clearance/Scraping of Nayanpur Mr. from Km. 0.000 to Km. 5.600,Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,60,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,30-Oct-2025 10:00 AM,07-Nov-2025 12:30 PM,30-Oct-2025 10:30 AM,07-Nov-2025 11:00 AM,NA ,NA ,30-Oct-2025 10:30 AM,07-Nov-2025 11:00 AM,13-Nov-2025 10:00 AM,ASSISTANT ENGINEER-IV,ASSISTANT ENGINEER-IV SHARDA SAHAYAK KHAND-32 AZAMGARH,1.0,Fee/PreQual/Technical,.pdf,e-Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-IV/2025-26,2025_UPIDC_1086698_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"16,000",Yes,fixed,,Nil,Nil,AOC,1.0,5660181.0,M/S BABU LAL YADAV THIKEDAR,INR,"104,149.16",Finance,all Admitted,Vinay Kumar Singh,06-Dec-2025 04:34 PM,,BOQ Comparative Chart,V.K. Singh,Internal,,Vinay Kumar Singh,06-Dec-2025 07:11 PM,finsummary_1993065.pdf (153.58 KB),1,5660181,M/S BABU LAL YADAV THIKEDAR,07-Nov-2025 04:49 AM,Accepted-AOC,L1,06-Dec-2025 07:17 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086698_17,04/AE-IV/2025-26,Earth Work in Silt Clearance/Scraping of Nayanpur Mr. from Km. 0.000 to Km. 5.600,06-Dec-2025,"INR 160,000",15.0,Vinay Kumar Singh,06-Dec-2025 07:18 PM,17.pdf (154.00 KB),Technical,1 Not Admitted and 2 Admitted,Vinay Kumar Singh,12-Nov-2025 11:47 AM,,V.K. Singh,Internal,,Vinay Kumar Singh,12-Nov-2025 09:11 PM,13-Nov-2025 10:00 AM,techsummary_1993065.pdf (367.69 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5658898,M/S SHRI RAM SINGH,06-Nov-2025 05:03 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Nov-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5659230,RAI GROUP OF COMPANIES,06-Nov-2025 07:15 PM,Rejected-AOC,L2,06-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
