S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,5483229.0,M/S AMIT ENTERPRISES,INR,"1,133,852.898",Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1065171_9,244/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 9 Gram panchayat katra phoolkuwar me Amethi- Durgapur marg se parsauli tal avashesh lepan marammat,1,5489369,Ayodhya Associates,25-Aug-2025 08:12 AM,Rejected-Finance,L2,24-Sep-2025 03:11 PM,26-Dec-2025,"INR 1,133,852.898",90.0,Vasu Krishna,26-Dec-2025 03:11 PM,ffffffffffffff.pdf (193.00 KB),Zp Amethi,Internal,,Vasu Krishna,24-Sep-2025 03:11 PM,finsummary_1941707.pdf (266.21 KB),Technical,Summary,Vasu Krishna,10-Sep-2025 04:50 PM,technical_1941707.pdf,Zp Amethi,Internal,,Vasu Krishna,17-Sep-2025 12:47 PM,17-Sep-2025 12:50 PM,techsummary_1941707.pdf (825.86 KB),Finance,Summary,Ram Bachan Ram,18-Sep-2025 11:57 AM,,BOQ Comparative Chart,AOC,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Technical,Work No 9 Gram panchayat katra phoolkuwar me Amethi- Durgapur marg se parsauli tal avashesh lepan marammat,Work No 9 Gram panchayat katra phoolkuwar me Amethi- Durgapur marg se parsauli tal avashesh lepan marammat,Please refer Tender documents. ,NA ,"11,34,988",Civil Works - Others,NA ,Tender,30.0,30.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,"1,339",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Panchayati Raj Department||Zila Panchayat Amethi,244/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1065171_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"22,700",Yes,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,18-Aug-2025 12:00 PM,25-Aug-2025 02:30 PM,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,NA ,NA ,18-Aug-2025 12:00 PM,25-Aug-2025 02:00 PM,17-Sep-2025 12:50 PM,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,AOC
,,,,,,,,,2,5476082,JITENDRA BAHADUR SINGH,23-Aug-2025 10:58 AM,Rejected-Finance,L2,24-Sep-2025 03:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,FDR - Fixed Deposit,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5483229,M/S AMIT ENTERPRISES,24-Aug-2025 01:56 PM,Accepted-AOC,Accepted,26-Dec-2025 03:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
