Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
06-Dec-2025,"INR 5,865,530",90.0,DHARMENDRA SINGH PHAUGAT,06-Dec-2025 04:07 PM,DOSJaitMinorCCLining.pdf (617.00 KB),As per Attached Document,1.0,5692763.0,rupendra kumar bhardwaj,INR,"5,865,530",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,2025_UPIDC_1091307_2,09/SE/2025-26,CC lining work from Km 3.250 to Km 4.550 of Jait Minor,1,5693352,ARTIST BRO,22-Nov-2025 12:55 PM,Rejected-Finance,L4,05-Dec-2025 04:42 PM,Technical,All Bid Are admitted,DHARMENDRA SINGH PHAUGAT,24-Nov-2025 10:29 AM,,D.S. Phaugat,Internal,CB Yadav,DHARMENDRA SINGH PHAUGAT,05-Dec-2025 04:42 PM,finsummary_2004661.pdf (24.20 KB),Finance,All bid are admitted,DHARMENDRA SINGH PHAUGAT,27-Nov-2025 01:13 PM,,BOQ Comparative Chart,D.S. Phaugat,Internal,C.B. Yadav,DHARMENDRA SINGH PHAUGAT,24-Nov-2025 10:37 AM,27-Nov-2025 11:00 AM,techsummary_2004661.pdf (928.22 KB),AOC,Superintending Engineer,"3rd Circle Irrigation Works, 139 Mall Road Pratappura Agra",CC lining work from Km 3.250 to Km 4.550 of Jait Minor,CC lining work from Km 3.250 to Km 4.550 of Jait Minor,Please refer Tender documents. ,NA ,"83,72,000",Civil Works,NA ,Tender,90.0,90.0,Mathura,281001.0,"Office of The SE 3rd Circle Irrigation Works, Agra ","3rd Circle Irrigation Works, 139 Mall Road Pratappura Agra ",19-Nov-2025 01:00 PM ,"Office of The SE 3rd Circle Irrigation Works, Agra",No ,No,"1,67,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TenderNotice09,1.0,SBI Bank,"1,180",Nil,Nil,No,17-Nov-2025 11:15 AM,22-Nov-2025 03:00 PM,17-Nov-2025 11:15 AM,22-Nov-2025 01:15 PM,NA ,NA ,17-Nov-2025 11:15 AM,22-Nov-2025 01:15 PM,27-Nov-2025 11:00 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,09/SE/2025-26,2025_UPIDC_1091307_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,5693190,HARENDRA SINGH,22-Nov-2025 11:58 AM,Rejected-Finance,L6,05-Dec-2025 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5689941,MA AND SONS,22-Nov-2025 11:29 AM,Rejected-Finance,L5,05-Dec-2025 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5692245,M/S PUSHPENDER KUMAR SHARMA,21-Nov-2025 05:18 PM,Rejected-Finance,L2,05-Dec-2025 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5693316,Mukut Bihari Lal Contractor,22-Nov-2025 12:19 PM,Rejected-Finance,L3,05-Dec-2025 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5693041,Rakesh Verma,22-Nov-2025 12:00 PM,Rejected-Finance,L7,05-Dec-2025 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,5692763,rupendra kumar bhardwaj,21-Nov-2025 11:12 PM,Accepted-AOC,L1,06-Dec-2025 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
