Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
01-Dec-2025,"INR 300,003.95",10.0,Ravi Prakash Singh,01-Dec-2025 01:17 PM,100.pdf (192.00 KB),Technical,all bidders are accepted,Ravi Prakash Singh,14-Nov-2025 04:55 PM,technical_1993996.pdf,R P Singh,Internal,Naveen Kumar,Ravi Prakash Singh,14-Nov-2025 05:27 PM,14-Nov-2025 06:00 PM,techsummary_1993996.pdf (1396.08 KB),1.0,5652507.0,V K CONTRACTOR,INR,"300,003.95",Finance,all bidders are accepted,Ravi Prakash Singh,29-Nov-2025 03:56 PM,finance_1993996.pdf,BOQ Comparative Chart,R P Singh,Internal,,Ravi Prakash Singh,01-Dec-2025 01:15 PM,finsummary_1993996.pdf (191.77 KB),1,5652270,M/S KHAN CHAND SINGH CONTRACTOR,04-Nov-2025 03:51 PM,Rejected-Technical,Non Responsive,14-Nov-2025 05:27 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||ID, moradabad",2025_UPIDC_1086963_12,3646/IDMBD/Etender/2025 Dt 16.10.2025,Repairing of daula and closing rain cuts on left bank from Km 49.750 to Km 53.825 of RGFC,AOC,"10,000",No,fixed,,Nil,Nil,30-Oct-2025 06:00 PM,06-Nov-2025 02:00 PM,30-Oct-2025 06:00 PM,06-Nov-2025 01:00 PM,NA ,NA ,30-Oct-2025 06:00 PM,06-Nov-2025 01:00 PM,14-Nov-2025 06:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||ID, moradabad",3646/IDMBD/Etender/2025 Dt 16.10.2025,2025_UPIDC_1086963_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,589.0,Nil,Nil,No,Office of the EE ID Moradabad,Office of the EE ID Moradabad,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,1.0,SBI Bank,Repairing of daula and closing rain cuts on left bank from Km 49.750 to Km 53.825 of RGFC,Repairing of daula and closing rain cuts on left bank from Km 49.750 to Km 53.825 of RGFC,As per NIT ,NA ,"4,90,000",Civil Works - Canal,NA ,Tender,90.0,10.0,Moradabad,244001.0,NA ,NA ,NA ,As per NIT,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5654576,M/S MUKESH KUMAR CONTRACTOR,05-Nov-2025 01:27 PM,Rejected-Finance,5,01-Dec-2025 01:15 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5656934,M/S RAMNATH CONTRACTOR,06-Nov-2025 07:08 AM,Rejected-Technical,Non Responsive,14-Nov-2025 05:27 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5655534,M/S SHAMIM AHMAD CONTRACTOR,05-Nov-2025 05:55 PM,Rejected-Finance,4,01-Dec-2025 01:15 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5657804,NIGAM CONSTRUCTION,06-Nov-2025 12:16 PM,Rejected-Finance,2nd,01-Dec-2025 01:15 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5655567,S.H. TRADERS,05-Nov-2025 05:59 PM,Rejected-Finance,3,01-Dec-2025 01:15 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5652507,V K CONTRACTOR,04-Nov-2025 06:20 PM,Accepted-AOC,1st Lowest,01-Dec-2025 01:17 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
