S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1.0,5708611.0,SHRI RAM LAUT,INR,"792,637","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-16, sultanpur",2025_UPIDC_1091239_3,04/EE/2526,SILT CLEARANCE OF KUREBHAR DY BETWEEN KM 17.910 TO 35.10 AND SCRAPPING WORK FROM KM 35.10 TO 38.200,1,5712613,M/S GAYATRI CONSTRUCTION,01-Dec-2025 10:26 AM,Rejected-Finance,BID HIGHER THAN OTHER,03-Dec-2025 05:51 PM,05-Dec-2025,"INR 792,637",10.0,SHARAD KUMAR,11-Dec-2025 12:23 PM,kurebhar2aoc.pdf (239.00 KB),SILT CLEARANCE OF KUREBHAR DY BETWEEN KM 17.910 TO 35.10 AND SCRAPPING WORK FROM KM 35.10 TO 38.200,SHARAD KUMAR,Internal,VIRENDRA SINGH,SHARAD KUMAR,03-Dec-2025 01:35 PM,03-Dec-2025 03:00 PM,techsummary_2010228.pdf (346.08 KB),Finance,04 BIDS FOUND SUBMITTED AND FORWARDED FOR FINANCIAL EVALUATION.,SHARAD KUMAR,03-Dec-2025 05:43 PM,finance_2010228.pdf,BOQ Comparative Chart,SHARAD KUMAR,Internal,VIRENDRA SINGH,SHARAD KUMAR,03-Dec-2025 05:51 PM,finsummary_2010228.pdf (346.08 KB),Technical,04 BIDS FOUND SUBMITTED AND FORWARDED FOR TECHNICAL EVALAUTION.,SHARAD KUMAR,01-Dec-2025 01:16 PM,technical_2010228.pdf,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-16, sultanpur",04/EE/2526,2025_UPIDC_1091239_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"88,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,SILT CLEARANCE OF KUREBHAR DY BETWEEN KM 17.910 TO 35.10 AND SCRAPPING WORK FROM KM 35.10 TO 38.200,SILT CLEARANCE OF KUREBHAR DY BETWEEN KM 17.910 TO 35.10 AND SCRAPPING WORK FROM KM 35.10 TO 38.200,Please refer Tender documents. ,NA ,"8,79,487",Civil Works - Canal,NA ,Rate Contract,90.0,10.0,sultanpur,228001.0,NA ,NA ,NA ,OFFICE OF EE SHARDA SAHAYAK KHAND 16 SULTANPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,SILT CLEARANCE OF KUREBHAR DY BETWEEN KM 17.910 TO 35.10 AND SCRAPPING WORK FROM KM 35.10 TO 38.200,25-Nov-2025 09:00 AM,01-Dec-2025 12:00 PM,25-Nov-2025 09:00 AM,01-Dec-2025 11:00 AM,NA ,NA ,25-Nov-2025 09:00 AM,01-Dec-2025 11:00 AM,03-Dec-2025 03:00 PM,266.0,Nil,Nil,No,EE SHARDA SAHAYAK KHAND 16 SULTANPUR,OFFICE OF EE SHARDA SAHAYAK KHAND 16 SULTANPUR,AOC
,,,,,,,,,2,5710573,M/S PRAKASH CONSTRUCTION,29-Nov-2025 04:48 PM,Rejected-Finance,BID HIGHER THAN OTHER,03-Dec-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,SILT CLEARANCE OF KUREBHAR DY BETWEEN KM 17.910 TO 35.10 AND SCRAPPING WORK FROM KM 35.10 TO 38.200,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5710606,M/S SANJAY CONSTRUCTION COMPANY,29-Nov-2025 05:02 PM,Rejected-Finance,BID HIGHER THAN OTHER,03-Dec-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5708611,SHRI RAM LAUT,01-Dec-2025 09:11 AM,Accepted-AOC,lowest bidder,11-Dec-2025 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
